County,Precinct,Registered Voters,David A. Perdue (I) (Rep)_Election Day Votes,David A. Perdue (I) (Rep)_Advanced Voting Votes,David A. Perdue (I) (Rep)_Absentee by Mail Votes,David A. Perdue (I) (Rep)_Provisional Votes,David A. Perdue (I) (Rep)_Choice Total,Jon Ossoff (Dem)_Election Day Votes,Jon Ossoff (Dem)_Advanced Voting Votes,Jon Ossoff (Dem)_Absentee by Mail Votes,Jon Ossoff (Dem)_Provisional Votes,Jon Ossoff (Dem)_Choice Total,Shane Hazel (Lib)_Election Day Votes,Shane Hazel (Lib)_Advanced Voting Votes,Shane Hazel (Lib)_Absentee by Mail Votes,Shane Hazel (Lib)_Provisional Votes,Shane Hazel (Lib)_Choice Total,Total Votes
DeKalb,Columbia Middle,2178.0,16.0,23.0,1.0,0.0,40.0,146.0,594.0,336.0,6.0,1082.0,3.0,5.0,11.0,1.0,20.0,1142.0
DeKalb,Coan Recreation Center,4230.0,32.0,159.0,79.0,1.0,271.0,186.0,1537.0,885.0,3.0,2611.0,13.0,32.0,23.0,0.0,68.0,2950.0
DeKalb,Cross Keys High,2260.0,104.0,275.0,153.0,1.0,533.0,95.0,496.0,445.0,3.0,1039.0,14.0,8.0,19.0,0.0,41.0,1613.0
DeKalb,Crossroads,2898.0,17.0,35.0,27.0,0.0,79.0,235.0,862.0,605.0,8.0,1710.0,6.0,18.0,13.0,0.0,37.0,1826.0
DeKalb,Candler,3537.0,37.0,70.0,21.0,1.0,129.0,222.0,984.0,588.0,13.0,1807.0,12.0,23.0,10.0,0.0,45.0,1981.0
DeKalb,Cedar Grove Middle,1896.0,15.0,18.0,13.0,0.0,46.0,122.0,487.0,253.0,3.0,865.0,6.0,14.0,4.0,1.0,25.0,936.0
DeKalb,Cedar Grove South,3962.0,18.0,44.0,43.0,0.0,105.0,254.0,1558.0,717.0,5.0,2534.0,14.0,28.0,10.0,1.0,53.0,2692.0
DeKalb,Covington Hwy,995.0,5.0,6.0,3.0,0.0,14.0,51.0,99.0,56.0,4.0,210.0,0.0,4.0,4.0,0.0,8.0,232.0
DeKalb,Covington,2376.0,45.0,69.0,38.0,0.0,152.0,113.0,673.0,349.0,6.0,1141.0,7.0,11.0,12.0,0.0,30.0,1323.0
DeKalb,Clairemont East,3226.0,60.0,205.0,159.0,3.0,427.0,78.0,1079.0,1107.0,1.0,2265.0,8.0,16.0,11.0,0.0,35.0,2727.0
DeKalb,Coralwood,3153.0,115.0,389.0,272.0,3.0,779.0,101.0,872.0,882.0,1.0,1856.0,10.0,16.0,19.0,0.0,45.0,2680.0
DeKalb,Candler Park,4018.0,60.0,185.0,112.0,0.0,357.0,89.0,1658.0,1281.0,2.0,3030.0,10.0,28.0,11.0,0.0,49.0,3436.0
DeKalb,Clarkston Community Center,2495.0,56.0,99.0,46.0,4.0,205.0,197.0,595.0,371.0,7.0,1170.0,14.0,18.0,9.0,1.0,42.0,1417.0
DeKalb,Chamblee 2,3137.0,138.0,551.0,241.0,0.0,930.0,92.0,893.0,539.0,0.0,1524.0,12.0,35.0,11.0,0.0,58.0,2512.0
DeKalb,Doraville North,3065.0,130.0,199.0,121.0,4.0,454.0,265.0,706.0,396.0,4.0,1371.0,8.0,23.0,18.0,1.0,50.0,1875.0
DeKalb,Doraville South,1255.0,78.0,101.0,57.0,1.0,237.0,91.0,286.0,195.0,3.0,575.0,2.0,13.0,9.0,0.0,24.0,836.0
DeKalb,Dresden Elem,5141.0,193.0,476.0,223.0,4.0,896.0,304.0,1185.0,863.0,6.0,2358.0,17.0,43.0,30.0,0.0,90.0,3344.0
DeKalb,Decatur,1937.0,33.0,92.0,39.0,0.0,164.0,67.0,863.0,507.0,1.0,1438.0,7.0,10.0,10.0,0.0,27.0,1629.0
DeKalb,Dunaire Elem,2268.0,37.0,70.0,57.0,2.0,166.0,175.0,606.0,398.0,5.0,1184.0,8.0,21.0,8.0,0.0,37.0,1387.0
DeKalb,Dunwoody,3003.0,118.0,460.0,196.0,1.0,775.0,108.0,768.0,516.0,6.0,1398.0,10.0,18.0,16.0,1.0,45.0,2218.0
DeKalb,Dunwoody 2,2044.0,139.0,516.0,241.0,4.0,900.0,36.0,487.0,304.0,2.0,829.0,5.0,16.0,7.0,0.0,28.0,1757.0
DeKalb,Druid Hills High,2725.0,88.0,122.0,127.0,1.0,338.0,105.0,621.0,634.0,2.0,1362.0,6.0,11.0,10.0,0.0,27.0,1727.0
DeKalb,Dunwoody Library,2570.0,107.0,799.0,307.0,1.0,1214.0,31.0,565.0,368.0,1.0,965.0,7.0,18.0,16.0,1.0,42.0,2221.0
DeKalb,East Lake,4139.0,55.0,179.0,58.0,2.0,294.0,198.0,1489.0,917.0,6.0,2610.0,18.0,44.0,12.0,0.0,74.0,2978.0
DeKalb,Embry Hills,1721.0,73.0,251.0,140.0,0.0,464.0,65.0,435.0,374.0,0.0,874.0,6.0,13.0,13.0,0.0,32.0,1370.0
DeKalb,Evansdale Elem,3441.0,141.0,424.0,245.0,1.0,811.0,175.0,848.0,631.0,4.0,1658.0,14.0,20.0,13.0,0.0,47.0,2516.0
DeKalb,Emory South,3241.0,109.0,241.0,156.0,0.0,506.0,147.0,933.0,855.0,7.0,1942.0,9.0,18.0,22.0,0.0,49.0,2497.0
DeKalb,Emory Road,2290.0,32.0,65.0,67.0,0.0,164.0,118.0,621.0,409.0,7.0,1155.0,4.0,4.0,7.0,1.0,16.0,1335.0
DeKalb,Fairington Elem,5455.0,18.0,45.0,25.0,0.0,88.0,436.0,1555.0,627.0,20.0,2638.0,10.0,35.0,11.0,1.0,57.0,2783.0
DeKalb,Fernbank Elem,2125.0,88.0,162.0,160.0,3.0,413.0,86.0,638.0,722.0,1.0,1447.0,4.0,3.0,8.0,0.0,15.0,1875.0
DeKalb,Flat Shoals Elem,2409.0,15.0,19.0,13.0,0.0,47.0,191.0,634.0,403.0,10.0,1238.0,8.0,8.0,7.0,0.0,23.0,1308.0
DeKalb,Flat Shoals Parkway,3449.0,19.0,47.0,11.0,0.0,77.0,191.0,1302.0,747.0,4.0,2244.0,10.0,17.0,8.0,0.0,35.0,2356.0
DeKalb,Flat Rock Elem,3142.0,17.0,46.0,20.0,0.0,83.0,245.0,1311.0,516.0,6.0,2078.0,7.0,21.0,8.0,1.0,37.0,2198.0
DeKalb,Flat Shoals,2649.0,12.0,19.0,9.0,0.0,40.0,178.0,644.0,445.0,8.0,1275.0,12.0,11.0,11.0,0.0,34.0,1349.0
DeKalb,Flakes Mill Fire Station,2103.0,9.0,26.0,20.0,0.0,55.0,112.0,740.0,412.0,7.0,1271.0,4.0,11.0,3.0,0.0,18.0,1344.0
DeKalb,Flat Shoals Library,2788.0,10.0,22.0,11.0,0.0,43.0,232.0,728.0,404.0,2.0,1366.0,10.0,14.0,7.0,1.0,32.0,1441.0
DeKalb,Freedom Middle,3227.0,48.0,70.0,64.0,0.0,182.0,273.0,840.0,527.0,11.0,1651.0,8.0,18.0,10.0,0.0,36.0,1869.0
DeKalb,Glennwood,2715.0,41.0,116.0,82.0,2.0,241.0,72.0,847.0,787.0,4.0,1710.0,8.0,18.0,17.0,0.0,43.0,1994.0
DeKalb,Glenhaven,1880.0,40.0,35.0,38.0,0.0,113.0,209.0,479.0,302.0,3.0,993.0,6.0,11.0,5.0,0.0,22.0,1128.0
DeKalb,Gresham Road,3601.0,16.0,50.0,36.0,1.0,103.0,212.0,1154.0,754.0,15.0,2135.0,10.0,29.0,13.0,0.0,52.0,2290.0
DeKalb,Georgetown Sq,4155.0,166.0,576.0,203.0,4.0,949.0,184.0,1109.0,561.0,5.0,1859.0,10.0,29.0,9.0,1.0,49.0,2857.0
DeKalb,Glenwood Road,2293.0,24.0,34.0,33.0,0.0,91.0,187.0,535.0,378.0,5.0,1105.0,8.0,5.0,12.0,0.0,25.0,1221.0
DeKalb,Hambrick Elem,3776.0,80.0,140.0,101.0,2.0,323.0,275.0,1072.0,592.0,9.0,1948.0,11.0,22.0,11.0,1.0,45.0,2316.0
DeKalb,Hawthorne Elem,3884.0,144.0,355.0,170.0,1.0,670.0,222.0,1087.0,639.0,5.0,1953.0,17.0,29.0,14.0,1.0,61.0,2684.0
DeKalb,Henderson Mill,3104.0,119.0,402.0,255.0,0.0,776.0,129.0,794.0,616.0,2.0,1541.0,12.0,29.0,18.0,0.0,59.0,2376.0
DeKalb,Huntley Hills Elem,3508.0,140.0,345.0,139.0,1.0,625.0,252.0,1027.0,464.0,5.0,1748.0,18.0,39.0,17.0,0.0,74.0,2447.0
DeKalb,Hugh Howell,1773.0,111.0,229.0,185.0,1.0,526.0,115.0,469.0,289.0,0.0,873.0,7.0,15.0,7.0,0.0,29.0,1428.0
DeKalb,Harris-Narvie J Harris Elem,4031.0,19.0,33.0,18.0,0.0,70.0,162.0,1594.0,765.0,10.0,2531.0,5.0,21.0,9.0,0.0,35.0,2636.0
DeKalb,Harris-Margaret Harris ED,1462.0,56.0,77.0,53.0,1.0,187.0,100.0,454.0,300.0,4.0,858.0,8.0,12.0,9.0,0.0,29.0,1074.0
DeKalb,Idlewood Elem,2472.0,88.0,148.0,89.0,3.0,328.0,187.0,717.0,371.0,7.0,1282.0,7.0,7.0,9.0,0.0,23.0,1633.0
DeKalb,Indian Creek,2318.0,52.0,83.0,65.0,3.0,203.0,143.0,498.0,340.0,11.0,992.0,10.0,15.0,8.0,0.0,33.0,1228.0
DeKalb,Johnson Estates,1600.0,57.0,161.0,133.0,0.0,351.0,32.0,486.0,510.0,0.0,1028.0,1.0,9.0,7.0,0.0,17.0,1396.0
DeKalb,Jolly Elem,3679.0,92.0,185.0,112.0,4.0,393.0,234.0,889.0,580.0,13.0,1716.0,15.0,13.0,23.0,0.0,51.0,2160.0
DeKalb,Kelley Lake Elem,3015.0,19.0,40.0,25.0,0.0,84.0,268.0,742.0,563.0,3.0,1576.0,13.0,18.0,12.0,0.0,43.0,1703.0
DeKalb,Kingsley Elem,2490.0,200.0,614.0,344.0,4.0,1162.0,74.0,424.0,434.0,5.0,937.0,11.0,12.0,4.0,0.0,27.0,2126.0
DeKalb,Kelley Chapel Road,1337.0,14.0,12.0,8.0,0.0,34.0,116.0,460.0,317.0,1.0,894.0,3.0,4.0,2.0,0.0,9.0,937.0
DeKalb,Knollwood,2546.0,46.0,40.0,15.0,0.0,101.0,229.0,667.0,452.0,11.0,1359.0,16.0,7.0,9.0,2.0,34.0,1494.0
DeKalb,Kittredge Elem,2161.0,145.0,481.0,209.0,2.0,837.0,52.0,513.0,393.0,2.0,960.0,8.0,18.0,19.0,0.0,45.0,1842.0
DeKalb,Lakeside High,3216.0,179.0,435.0,306.0,3.0,923.0,131.0,896.0,620.0,0.0,1647.0,10.0,26.0,18.0,0.0,54.0,2624.0
DeKalb,Lavista Road,2223.0,99.0,190.0,182.0,1.0,472.0,99.0,518.0,602.0,4.0,1223.0,6.0,14.0,11.0,0.0,31.0,1726.0
DeKalb,Lavista,3223.0,117.0,252.0,184.0,4.0,557.0,159.0,793.0,586.0,6.0,1544.0,16.0,20.0,11.0,0.0,47.0,2148.0
DeKalb,Lithonia,1730.0,23.0,32.0,16.0,1.0,72.0,226.0,378.0,207.0,2.0,813.0,8.0,9.0,8.0,0.0,25.0,910.0
DeKalb,Lin-Mary Lin Elem,3009.0,74.0,179.0,121.0,3.0,377.0,108.0,1032.0,880.0,4.0,2024.0,6.0,17.0,12.0,1.0,36.0,2437.0
DeKalb,Lithonia High,3610.0,14.0,28.0,16.0,0.0,58.0,336.0,1066.0,503.0,12.0,1917.0,13.0,27.0,11.0,0.0,51.0,2026.0
DeKalb,Livsey Elem,1350.0,75.0,235.0,116.0,0.0,426.0,53.0,363.0,267.0,0.0,683.0,3.0,12.0,5.0,0.0,20.0,1129.0
DeKalb,Miller-Eldridge L Miller Elem 3455,3455.0,34.0,56.0,45.0,0.0,135.0,285.0,932.0,676.0,7.0,1900.0,13.0,13.0,12.0,1.0,39.0,2074.0
DeKalb,McNair High,4160.0,46.0,80.0,40.0,0.0,166.0,256.0,1396.0,949.0,5.0,2606.0,10.0,25.0,16.0,1.0,52.0,2824.0
DeKalb,Marbut Elem,4234.0,18.0,33.0,19.0,2.0,72.0,314.0,1393.0,602.0,19.0,2328.0,13.0,34.0,12.0,0.0,59.0,2459.0
DeKalb,McNair,2794.0,19.0,45.0,24.0,0.0,88.0,170.0,818.0,594.0,6.0,1588.0,10.0,12.0,13.0,2.0,37.0,1713.0
DeKalb,McLendon,3607.0,62.0,230.0,131.0,0.0,423.0,159.0,966.0,840.0,10.0,1975.0,15.0,24.0,33.0,0.0,72.0,2470.0
DeKalb,McWilliams,2517.0,19.0,27.0,9.0,0.0,55.0,137.0,961.0,540.0,5.0,1643.0,7.0,14.0,3.0,0.0,24.0,1722.0
DeKalb,Medlock,2208.0,75.0,145.0,125.0,1.0,346.0,121.0,644.0,634.0,1.0,1400.0,12.0,16.0,14.0,0.0,42.0,1788.0
DeKalb,Midvale Elem,2747.0,170.0,526.0,318.0,0.0,1014.0,86.0,636.0,531.0,4.0,1257.0,10.0,20.0,14.0,0.0,44.0,2315.0
DeKalb,Miller Grove,4747.0,21.0,39.0,24.0,2.0,86.0,332.0,1371.0,669.0,10.0,2382.0,11.0,22.0,10.0,1.0,44.0,2512.0
DeKalb,Montclair Elem,2194.0,66.0,84.0,22.0,2.0,174.0,180.0,618.0,236.0,7.0,1041.0,7.0,9.0,4.0,0.0,20.0,1235.0
DeKalb,Montreal,2586.0,90.0,187.0,115.0,0.0,392.0,166.0,753.0,482.0,4.0,1405.0,12.0,14.0,15.0,1.0,42.0,1839.0
DeKalb,Meadowview,3511.0,24.0,32.0,28.0,2.0,86.0,212.0,979.0,730.0,10.0,1931.0,5.0,22.0,20.0,0.0,47.0,2064.0
DeKalb,Memorial South,3138.0,42.0,64.0,37.0,2.0,145.0,228.0,722.0,360.0,18.0,1328.0,9.0,10.0,4.0,1.0,24.0,1497.0
DeKalb,Midway,3139.0,22.0,58.0,43.0,1.0,124.0,172.0,745.0,600.0,7.0,1524.0,7.0,17.0,13.0,0.0,37.0,1685.0
DeKalb,McNair Academy,1900.0,17.0,27.0,9.0,1.0,54.0,126.0,618.0,442.0,2.0,1188.0,10.0,8.0,6.0,1.0,25.0,1267.0
DeKalb,Mount Vernon East,2651.0,200.0,723.0,291.0,1.0,1215.0,76.0,559.0,363.0,3.0,1001.0,9.0,23.0,12.0,0.0,44.0,2260.0
DeKalb,Mathis-Bob Mathis Elem,2789.0,12.0,42.0,37.0,0.0,91.0,217.0,931.0,674.0,6.0,1828.0,4.0,9.0,11.0,0.0,24.0,1943.0
DeKalb,Mount Vernon West,2303.0,115.0,577.0,203.0,6.0,901.0,49.0,578.0,335.0,5.0,967.0,7.0,24.0,8.0,0.0,39.0,1907.0
DeKalb,Metropolitan,3405.0,26.0,99.0,53.0,3.0,181.0,166.0,1343.0,737.0,8.0,2254.0,11.0,31.0,18.0,0.0,60.0,2495.0
DeKalb,Montgomery Elem,2446.0,168.0,480.0,243.0,2.0,893.0,81.0,591.0,443.0,4.0,1119.0,8.0,22.0,15.0,1.0,46.0,2058.0
DeKalb,Miller Grove Road,2151.0,14.0,35.0,15.0,0.0,64.0,175.0,725.0,477.0,4.0,1381.0,3.0,13.0,8.0,0.0,24.0,1469.0
DeKalb,Midvale Road,1832.0,47.0,119.0,65.0,0.0,231.0,132.0,591.0,303.0,2.0,1028.0,0.0,17.0,8.0,0.0,25.0,1284.0
DeKalb,Miller Grove High,3470.0,15.0,29.0,17.0,0.0,61.0,273.0,968.0,415.0,10.0,1666.0,8.0,15.0,19.0,0.0,42.0,1769.0
DeKalb,North Decatur,2166.0,39.0,81.0,81.0,3.0,204.0,97.0,603.0,478.0,10.0,1188.0,14.0,11.0,9.0,0.0,34.0,1426.0
DeKalb,North Hairston,2329.0,42.0,60.0,43.0,3.0,148.0,199.0,624.0,387.0,5.0,1215.0,8.0,10.0,9.0,0.0,27.0,1390.0
DeKalb,Northlake,1509.0,106.0,140.0,123.0,0.0,369.0,79.0,409.0,371.0,2.0,861.0,8.0,9.0,8.0,0.0,25.0,1255.0
DeKalb,North Peachtree,1916.0,79.0,186.0,94.0,3.0,362.0,112.0,435.0,270.0,3.0,820.0,11.0,15.0,5.0,0.0,31.0,1213.0
DeKalb,Oak Grove Elem,2253.0,137.0,288.0,167.0,1.0,593.0,106.0,579.0,558.0,0.0,1243.0,6.0,12.0,17.0,0.0,35.0,1871.0
DeKalb,Oakcliff Elem,2125.0,93.0,163.0,96.0,2.0,354.0,248.0,395.0,257.0,9.0,909.0,9.0,5.0,6.0,0.0,20.0,1283.0
DeKalb,Oakhurst,2398.0,46.0,83.0,56.0,0.0,185.0,89.0,1026.0,713.0,3.0,1831.0,8.0,19.0,13.0,0.0,40.0,2056.0
DeKalb,Oak View Elem,5011.0,14.0,44.0,21.0,2.0,81.0,351.0,1693.0,728.0,16.0,2788.0,8.0,37.0,12.0,2.0,59.0,2928.0
DeKalb,Peachcrest,2458.0,28.0,55.0,28.0,0.0,111.0,161.0,599.0,421.0,5.0,1186.0,8.0,14.0,17.0,0.0,39.0,1336.0
DeKalb,Peachtree Middle,3502.0,111.0,356.0,172.0,2.0,641.0,193.0,1025.0,534.0,6.0,1758.0,13.0,35.0,18.0,0.0,66.0,2465.0
DeKalb,Princeton Elem,2376.0,10.0,34.0,16.0,0.0,60.0,168.0,845.0,434.0,6.0,1453.0,4.0,13.0,9.0,0.0,26.0,1539.0
DeKalb,Pine Lake,632.0,33.0,5.0,6.0,0.0,44.0,220.0,134.0,71.0,0.0,425.0,6.0,3.0,2.0,0.0,11.0,480.0
DeKalb,Pleasantdale Road,4538.0,91.0,202.0,90.0,1.0,384.0,392.0,1087.0,547.0,10.0,2036.0,12.0,32.0,25.0,0.0,69.0,2489.0
DeKalb,Ponce de Leon,3766.0,49.0,111.0,142.0,1.0,303.0,97.0,876.0,1538.0,12.0,2523.0,11.0,11.0,14.0,1.0,37.0,2863.0
DeKalb,Panola,1586.0,13.0,28.0,18.0,0.0,59.0,130.0,466.0,315.0,2.0,913.0,2.0,6.0,3.0,0.0,11.0,983.0
DeKalb,Panola Way Elem,2252.0,11.0,22.0,18.0,0.0,51.0,195.0,574.0,299.0,21.0,1089.0,8.0,13.0,3.0,0.0,24.0,1164.0
DeKalb,Piney Grove,2018.0,16.0,36.0,7.0,0.0,59.0,159.0,520.0,335.0,7.0,1021.0,4.0,9.0,8.0,0.0,21.0,1101.0
DeKalb,Panola Road,2884.0,15.0,29.0,10.0,0.0,54.0,184.0,997.0,552.0,8.0,1741.0,3.0,16.0,9.0,0.0,28.0,1823.0
DeKalb,Rainbow Elem,3768.0,17.0,45.0,41.0,1.0,104.0,247.0,1197.0,816.0,7.0,2267.0,8.0,14.0,8.0,1.0,31.0,2402.0
DeKalb,Redan Elem,3020.0,16.0,38.0,15.0,0.0,69.0,203.0,1135.0,568.0,7.0,1913.0,2.0,18.0,11.0,1.0,32.0,2014.0
DeKalb,Rehoboth,1813.0,110.0,164.0,174.0,1.0,449.0,56.0,422.0,491.0,3.0,972.0,12.0,13.0,18.0,0.0,43.0,1464.0
DeKalb,Rockbridge Elem,3595.0,30.0,72.0,43.0,7.0,152.0,294.0,919.0,497.0,15.0,1725.0,12.0,23.0,8.0,0.0,43.0,1920.0
DeKalb,Rock Chapel Elem,2910.0,11.0,36.0,18.0,1.0,66.0,211.0,1097.0,498.0,6.0,1812.0,8.0,19.0,4.0,0.0,31.0,1909.0
DeKalb,Rowland Elem,3765.0,25.0,60.0,38.0,0.0,123.0,270.0,904.0,558.0,9.0,1741.0,17.0,19.0,15.0,0.0,51.0,1915.0
DeKalb,Redan-Trotti Library,3990.0,16.0,42.0,24.0,0.0,82.0,252.0,1250.0,720.0,19.0,2241.0,12.0,26.0,9.0,1.0,48.0,2371.0
DeKalb,Rockbridge Road,3965.0,32.0,61.0,32.0,2.0,127.0,277.0,1471.0,934.0,8.0,2690.0,11.0,12.0,19.0,0.0,42.0,2859.0
DeKalb,Rowland Road,2080.0,24.0,32.0,44.0,0.0,100.0,167.0,590.0,397.0,9.0,1163.0,11.0,12.0,6.0,0.0,29.0,1292.0
DeKalb,Redan Road,2932.0,16.0,29.0,27.0,1.0,73.0,224.0,873.0,491.0,12.0,1600.0,4.0,22.0,6.0,0.0,32.0,1705.0
DeKalb,Rock Chapel Road,4178.0,29.0,106.0,80.0,1.0,216.0,239.0,1581.0,759.0,17.0,2596.0,5.0,25.0,14.0,2.0,46.0,2858.0
DeKalb,Redan Middle,2496.0,13.0,49.0,21.0,1.0,84.0,147.0,844.0,502.0,4.0,1497.0,4.0,19.0,9.0,0.0,32.0,1613.0
DeKalb,Sagamore Hills Elem,2925.0,166.0,351.0,307.0,0.0,824.0,123.0,766.0,768.0,0.0,1657.0,14.0,17.0,8.0,0.0,39.0,2520.0
DeKalb,Scott,2805.0,69.0,168.0,111.0,1.0,349.0,90.0,754.0,864.0,1.0,1709.0,8.0,13.0,26.0,1.0,48.0,2106.0
DeKalb,Shaw-Robert Shaw Elem,2892.0,46.0,71.0,47.0,0.0,164.0,221.0,828.0,542.0,3.0,1594.0,14.0,23.0,16.0,0.0,53.0,1811.0
DeKalb,Stone Mountain Elem,2338.0,30.0,108.0,241.0,0.0,379.0,141.0,486.0,506.0,3.0,1136.0,11.0,18.0,11.0,0.0,40.0,1555.0
DeKalb,Silver Lake,4979.0,213.0,1074.0,416.0,4.0,1707.0,130.0,1042.0,761.0,2.0,1935.0,10.0,40.0,29.0,0.0,79.0,3721.0
DeKalb,Skyland,2100.0,157.0,407.0,164.0,3.0,731.0,88.0,493.0,321.0,5.0,907.0,8.0,18.0,9.0,0.0,35.0,1673.0
DeKalb,Snapfinger Elem,1894.0,19.0,16.0,11.0,1.0,47.0,155.0,604.0,491.0,0.0,1250.0,5.0,13.0,7.0,0.0,25.0,1322.0
DeKalb,Smoke Rise,2108.0,141.0,314.0,216.0,1.0,672.0,77.0,532.0,424.0,0.0,1033.0,7.0,20.0,8.0,0.0,35.0,1740.0
DeKalb,Stone Mtn Middle,3247.0,33.0,46.0,51.0,1.0,131.0,279.0,597.0,297.0,16.0,1189.0,8.0,10.0,6.0,0.0,24.0,1344.0
DeKalb,Stone Mill Elem,3714.0,33.0,51.0,39.0,0.0,123.0,317.0,656.0,426.0,12.0,1411.0,15.0,10.0,11.0,2.0,38.0,1572.0
DeKalb,Shadow Rock Elem,4347.0,21.0,58.0,44.0,0.0,123.0,278.0,1546.0,1000.0,11.0,2835.0,15.0,14.0,11.0,0.0,40.0,2998.0
DeKalb,Stoneview Elem,1988.0,13.0,32.0,19.0,0.0,64.0,152.0,479.0,234.0,10.0,875.0,8.0,11.0,8.0,0.0,27.0,966.0
DeKalb,Salem Middle,3519.0,15.0,48.0,22.0,0.0,85.0,212.0,1386.0,812.0,5.0,2415.0,9.0,18.0,11.0,2.0,40.0,2540.0
DeKalb,Shamrock,1600.0,81.0,137.0,94.0,0.0,312.0,113.0,416.0,451.0,6.0,986.0,4.0,15.0,7.0,0.0,26.0,1324.0
DeKalb,South Deshon,3470.0,19.0,45.0,19.0,0.0,83.0,246.0,1256.0,619.0,13.0,2134.0,7.0,15.0,9.0,1.0,32.0,2249.0
DeKalb,Stone Mtn Champion,3098.0,64.0,63.0,48.0,1.0,176.0,273.0,752.0,440.0,9.0,1474.0,15.0,15.0,13.0,0.0,43.0,1693.0
DeKalb,Stone Mtn,1711.0,48.0,92.0,39.0,1.0,180.0,154.0,336.0,285.0,2.0,777.0,9.0,6.0,9.0,0.0,24.0,981.0
DeKalb,Snapfinger Road N,2705.0,9.0,31.0,22.0,0.0,62.0,228.0,679.0,444.0,6.0,1357.0,9.0,13.0,15.0,0.0,37.0,1456.0
DeKalb,Snapfinger Road S,1960.0,24.0,25.0,11.0,0.0,60.0,143.0,708.0,422.0,3.0,1276.0,5.0,11.0,8.0,0.0,24.0,1360.0
DeKalb,Stephenson Middle,3822.0,43.0,68.0,35.0,0.0,146.0,276.0,1371.0,755.0,1.0,2403.0,10.0,16.0,8.0,1.0,35.0,2584.0
DeKalb,South Hairston,3814.0,30.0,39.0,27.0,1.0,97.0,341.0,1067.0,603.0,13.0,2024.0,11.0,19.0,15.0,1.0,46.0,2167.0
DeKalb,Stephenson High,3555.0,23.0,74.0,40.0,3.0,140.0,249.0,1172.0,769.0,3.0,2193.0,10.0,18.0,15.0,1.0,44.0,2377.0
DeKalb,Stonecrest Library,3720.0,19.0,54.0,17.0,2.0,92.0,196.0,1509.0,521.0,11.0,2237.0,10.0,16.0,4.0,0.0,30.0,2359.0
DeKalb,Snapfinger Road,4872.0,11.0,76.0,25.0,0.0,112.0,206.0,2172.0,1061.0,11.0,3450.0,9.0,29.0,11.0,0.0,49.0,3611.0
DeKalb,Terry Mill,2808.0,19.0,47.0,14.0,1.0,81.0,218.0,946.0,589.0,5.0,1758.0,7.0,20.0,11.0,0.0,38.0,1877.0
DeKalb,Toney Elem,1729.0,10.0,15.0,13.0,1.0,39.0,146.0,453.0,345.0,4.0,948.0,7.0,14.0,9.0,1.0,31.0,1018.0
DeKalb,Tucker Library,3506.0,130.0,609.0,276.0,2.0,1017.0,89.0,964.0,626.0,3.0,1682.0,9.0,43.0,19.0,0.0,71.0,2770.0
DeKalb,Tilly Mill Road,1552.0,124.0,371.0,150.0,1.0,646.0,53.0,337.0,229.0,0.0,619.0,8.0,9.0,14.0,0.0,31.0,1296.0
DeKalb,Tucker,2932.0,66.0,359.0,216.0,2.0,643.0,94.0,832.0,521.0,6.0,1453.0,9.0,16.0,12.0,0.0,37.0,2133.0
DeKalb,Valley Brook,1037.0,47.0,60.0,49.0,2.0,158.0,110.0,278.0,241.0,3.0,632.0,7.0,4.0,1.0,0.0,12.0,802.0
DeKalb,Wadsworth,3159.0,17.0,25.0,27.0,1.0,70.0,266.0,864.0,641.0,10.0,1781.0,6.0,23.0,11.0,2.0,42.0,1893.0
DeKalb,Wesley Chapel Library,2922.0,12.0,40.0,19.0,0.0,71.0,193.0,1099.0,697.0,6.0,1995.0,4.0,14.0,8.0,1.0,27.0,2093.0
DeKalb,Woodrow Road,3493.0,24.0,52.0,41.0,0.0,117.0,231.0,1075.0,456.0,13.0,1775.0,8.0,22.0,9.0,0.0,39.0,1931.0
DeKalb,Winnona Park,2020.0,29.0,104.0,64.0,0.0,197.0,39.0,847.0,576.0,2.0,1464.0,4.0,15.0,7.0,0.0,26.0,1687.0
DeKalb,Woodridge Elem,3851.0,20.0,59.0,54.0,1.0,134.0,316.0,1019.0,713.0,12.0,2060.0,8.0,14.0,19.0,0.0,41.0,2235.0
DeKalb,Warren Tech,1364.0,81.0,115.0,65.0,0.0,261.0,124.0,313.0,198.0,3.0,638.0,15.0,5.0,7.0,0.0,27.0,926.0
DeKalb,Woodward,3193.0,76.0,303.0,189.0,2.0,570.0,131.0,861.0,727.0,2.0,1721.0,5.0,21.0,22.0,0.0,48.0,2339.0
DeKalb,White Oak,2951.0,19.0,15.0,12.0,1.0,47.0,304.0,720.0,411.0,6.0,1441.0,8.0,15.0,13.0,0.0,36.0,1524.0
DeKalb,Winters Chapel,1434.0,127.0,296.0,144.0,1.0,568.0,54.0,305.0,243.0,1.0,603.0,6.0,11.0,9.0,1.0,27.0,1198.0
DeKalb,Wynbrooke Elem,3496.0,33.0,75.0,35.0,0.0,143.0,270.0,1295.0,781.0,12.0,2358.0,8.0,17.0,14.0,1.0,40.0,2541.0
DeKalb,Young Road,1951.0,6.0,30.0,12.0,1.0,49.0,96.0,756.0,410.0,6.0,1268.0,10.0,8.0,11.0,1.0,30.0,1347.0
Telfair,Helena,969.0,112.0,271.0,42.0,2.0,427.0,52.0,99.0,47.0,5.0,203.0,8.0,12.0,1.0,1.0,22.0,652.0
