County,Precinct,Registered Voters,David A. Perdue (I) (Rep)_Choice Total,Jon Ossoff (Dem)_Choice Total,Shane Hazel (Lib)_Choice Total,Total Votes
Thomas,Central,3523.0,1718.0,795.0,54.0,2567.0
Thomas,Coolidge,983.0,551.0,156.0,15.0,722.0
Thomas,Douglass,2448.0,278.0,1130.0,36.0,1444.0
Thomas,LIttle Ochlocknee Baptist Church1132,1132.0,725.0,167.0,15.0,907.0
Thomas,Fire Station #2,1404.0,820.0,288.0,14.0,1122.0
Thomas,Gatlin Creek,2069.0,1167.0,367.0,34.0,1568.0
Thomas,Harper,2001.0,321.0,938.0,32.0,1291.0
Thomas,Jerger,1898.0,923.0,520.0,21.0,1464.0
Thomas,Meigs,864.0,343.0,231.0,12.0,586.0
Thomas,Metcalfe,299.0,158.0,67.0,4.0,229.0
Thomas,New Covenant,2155.0,1151.0,399.0,31.0,1581.0
Thomas,Ochlocknee,1175.0,669.0,146.0,12.0,827.0
Thomas,Pavo,673.0,400.0,85.0,7.0,492.0
Thomas,Remington Esc,2190.0,958.0,596.0,47.0,1601.0
Thomas,Resource Center,1363.0,90.0,769.0,11.0,870.0
Thomas,Scott,2491.0,1158.0,728.0,34.0,1920.0
Thomas,Merrillville,701.0,366.0,125.0,4.0,495.0
Thomas,Patten,397.0,254.0,50.0,2.0,306.0
Burke,Alexander,389.0,159.0,104.0,6.0,269.0
Burke,Four Points,2558.0,1080.0,481.0,25.0,1586.0
Burke,Girard,733.0,229.0,227.0,9.0,465.0
Burke,Gough,434.0,113.0,189.0,7.0,309.0
Burke,Greenscut,1036.0,402.0,261.0,14.0,677.0
Burke,Keysville,476.0,111.0,141.0,7.0,259.0
Burke,Midville,492.0,129.0,168.0,5.0,302.0
Burke,Munnerlyn,299.0,112.0,80.0,4.0,196.0
Burke,Sardis,1049.0,391.0,244.0,6.0,641.0
Burke,Scotts Crossroads,294.0,67.0,121.0,1.0,189.0
Burke,Telfair,1121.0,372.0,306.0,11.0,689.0
Burke,St Clair,442.0,171.0,140.0,4.0,315.0
Burke,Vidette,313.0,103.0,103.0,4.0,210.0
Burke,North Waynesboro,2949.0,500.0,1239.0,24.0,1763.0
Burke,South Waynesboro,3290.0,1303.0,955.0,35.0,2293.0
Burke,Blakeney,681.0,165.0,230.0,2.0,397.0
Warren,Warrenton,3785.0,1172.0,1424.0,46.0,2642.0
Johnson,Wrightsville,3113.0,1233.0,887.0,57.0,2177.0
Johnson,Smith,796.0,506.0,62.0,8.0,576.0
Johnson,Bray,790.0,460.0,150.0,7.0,617.0
Johnson,Kite,912.0,602.0,59.0,3.0,664.0
White,Blue Creek,2352.0,1401.0,339.0,50.0,1790.0
White,Blue Ridge,929.0,552.0,81.0,11.0,644.0
White,Helen,609.0,301.0,102.0,8.0,411.0
White,Mossy Creek,3164.0,1938.0,244.0,56.0,2238.0
White,Mt Yonah,4468.0,2524.0,514.0,74.0,3112.0
White,Nacoochee,1552.0,879.0,329.0,27.0,1235.0
White,Robertstown,407.0,237.0,66.0,12.0,315.0
White,Shoal Creek,2538.0,1439.0,183.0,37.0,1659.0
White,Tesnatee,1231.0,733.0,148.0,25.0,906.0
White,Town Creek,1593.0,929.0,163.0,38.0,1130.0
White,White Creek,1779.0,1139.0,104.0,33.0,1276.0
Bartow,Adairsville,6995.0,3734.0,880.0,139.0,4753.0
Bartow,Allatoona,4729.0,1926.0,672.0,99.0,2697.0
Bartow,Cartersville East,6805.0,2766.0,1485.0,115.0,4366.0
Bartow,Cartersville West,8129.0,4040.0,1638.0,146.0,5824.0
Bartow,Cassville,4588.0,2192.0,995.0,104.0,3291.0
Bartow,Center,4007.0,2282.0,556.0,80.0,2918.0
Bartow,Emerson,3122.0,1568.0,396.0,50.0,2014.0
Bartow,Euharlee,5322.0,2797.0,832.0,116.0,3745.0
Bartow,Folsom,1448.0,877.0,107.0,22.0,1006.0
Bartow,Hamilton Crossing,6598.0,3186.0,890.0,96.0,4172.0
Bartow,Kingston,2674.0,1543.0,267.0,49.0,1859.0
Bartow,Mission Road,4012.0,2024.0,705.0,65.0,2794.0
Bartow,Pine Log,2132.0,1334.0,188.0,49.0,1571.0
Bartow,Taylorsville,2829.0,1830.0,209.0,40.0,2079.0
Bartow,White,2723.0,1625.0,271.0,43.0,1939.0
Bartow,Zena Drive,6431.0,2337.0,1279.0,116.0,3732.0
Bartow,Woodland,1865.0,947.0,293.0,32.0,1272.0
Bacon,Douglas,6720.0,3929.0,591.0,70.0,4590.0
Rabun,Rabun County,13072.0,7392.0,1825.0,255.0,9472.0
Hall,Wilson,0.0,2939.0,1168.0,96.0,4203.0
Hall,Chicopee,0.0,1193.0,924.0,84.0,2201.0
Hall,Oakwood I,0.0,947.0,677.0,60.0,1684.0
Hall,Oakwood II,0.0,2281.0,687.0,76.0,3044.0
Hall,Flowery Branch I,0.0,2391.0,767.0,93.0,3251.0
Hall,Flowery Branch II,0.0,1676.0,678.0,95.0,2449.0
Hall,Roberts,0.0,3138.0,947.0,97.0,4182.0
Hall,Morgan I,0.0,2382.0,537.0,91.0,3010.0
Hall,Morgan II,0.0,2382.0,940.0,98.0,3420.0
Hall,Candler,0.0,2651.0,1127.0,116.0,3894.0
Hall,Tadmore,0.0,1727.0,1635.0,108.0,3470.0
Hall,Glade,0.0,1836.0,570.0,74.0,2480.0
Hall,Lula,0.0,1995.0,344.0,68.0,2407.0
Hall,Clermont,0.0,2423.0,249.0,58.0,2730.0
Hall,Quillians,0.0,1924.0,239.0,48.0,2211.0
Hall,Bark Camp,0.0,3355.0,758.0,109.0,4222.0
Hall,Chestatee,0.0,2260.0,551.0,85.0,2896.0
Hall,Fork,0.0,2053.0,502.0,54.0,2609.0
Hall,Whelchel,0.0,2480.0,646.0,104.0,3230.0
Hall,West Whelchel,0.0,2422.0,669.0,75.0,3166.0
Hall,Gainesville I,0.0,1695.0,936.0,103.0,2734.0
Hall,Gainesville II,0.0,267.0,1333.0,42.0,1642.0
Hall,Gainesville III,0.0,1170.0,1218.0,99.0,2487.0
Hall,Gainesville IV,0.0,971.0,710.0,50.0,1731.0
Hall,Gainesville V,0.0,562.0,334.0,26.0,922.0
Hall,Gillsville,0.0,737.0,133.0,17.0,887.0
Hall,Big Hickory,0.0,2619.0,359.0,52.0,3030.0
Hall,Friendship I,0.0,5142.0,1634.0,151.0,6927.0
Hall,Friendship II,0.0,1809.0,549.0,73.0,2431.0
Hall,Friendship III,0.0,2370.0,858.0,101.0,3329.0
Hall,Friendship IV,0.0,1978.0,782.0,56.0,2816.0
Banks,Anderson,1533.0,882.0,98.0,26.0,1006.0
Banks,Baldwin,876.0,504.0,111.0,13.0,628.0
Banks,Berlin,415.0,263.0,27.0,4.0,294.0
Banks,Bushville,816.0,451.0,41.0,14.0,506.0
Banks,Columbia,363.0,258.0,17.0,4.0,279.0
Banks,Davids,1977.0,1089.0,153.0,32.0,1274.0
Banks,Golden Hill,1008.0,538.0,79.0,6.0,623.0
Banks,Grove River,600.0,381.0,34.0,8.0,423.0
Banks,Hollingsworth,667.0,418.0,50.0,14.0,482.0
Banks,Homer,1544.0,937.0,101.0,22.0,1060.0
Banks,Poplar Springs,1775.0,1100.0,107.0,29.0,1236.0
Banks,Washington,704.0,432.0,54.0,8.0,494.0
Banks,Wilmonts,620.0,383.0,27.0,10.0,420.0
Taylor,Precinct 1,1108.0,130.0,523.0,18.0,671.0
Taylor,Precinct 5,2219.0,1342.0,233.0,31.0,1606.0
Taylor,Precinct 6,2073.0,927.0,556.0,32.0,1515.0
Crawford,District 1A,516.0,189.0,133.0,5.0,327.0
Crawford,District 1B,1025.0,301.0,402.0,11.0,714.0
Crawford,District 2,1659.0,682.0,507.0,28.0,1217.0
Crawford,District 3,1738.0,1022.0,181.0,28.0,1231.0
Crawford,District 4,1805.0,1095.0,163.0,28.0,1286.0
Crawford,District 5,1769.0,1041.0,175.0,35.0,1251.0
Spalding,1,2260.0,133.0,830.0,32.0,995.0
Spalding,2,1956.0,103.0,826.0,26.0,955.0
Spalding,3,2774.0,1532.0,534.0,45.0,2111.0
Spalding,5,3715.0,863.0,1145.0,55.0,2063.0
Spalding,6,2438.0,278.0,928.0,32.0,1238.0
Spalding,7,1705.0,972.0,302.0,32.0,1306.0
Spalding,8,1789.0,942.0,341.0,23.0,1306.0
Spalding,9,1950.0,1075.0,205.0,29.0,1309.0
Spalding,10,1981.0,896.0,523.0,20.0,1439.0
Spalding,11,2506.0,1177.0,613.0,33.0,1823.0
Spalding,12,2163.0,1279.0,280.0,30.0,1589.0
Spalding,13,2586.0,1406.0,247.0,38.0,1691.0
Spalding,14,1985.0,789.0,353.0,33.0,1175.0
Spalding,16,4596.0,812.0,1714.0,50.0,2576.0
Spalding,17,2011.0,725.0,393.0,30.0,1148.0
Spalding,19,2664.0,1306.0,521.0,35.0,1862.0
Spalding,20,2190.0,1228.0,221.0,29.0,1478.0
Spalding,21,4716.0,2252.0,1379.0,69.0,3700.0
Toombs,15361 Lyons,0.0,1629.0,576.0,34.0,2239.0
Toombs,39 Newbranch,0.0,932.0,111.0,10.0,1053.0
Toombs,43 Cedar Crossing,0.0,895.0,74.0,14.0,983.0
Toombs,513 VPD,0.0,2708.0,1206.0,68.0,3982.0
Toombs,514 STIALC,0.0,1629.0,865.0,47.0,2541.0
Coweta,Senoia,5838.0,3424.0,1095.0,108.0,4627.0
Coweta,Moreland,2758.0,1760.0,386.0,46.0,2192.0
Coweta,Pine Road,2095.0,1272.0,240.0,29.0,1541.0
Coweta,Dresden,839.0,505.0,117.0,16.0,638.0
Coweta,Newnan,3478.0,849.0,1264.0,55.0,2168.0
Coweta,Sharpsburg,4526.0,2760.0,696.0,82.0,3538.0
Coweta,Fischer Road,4328.0,2433.0,878.0,84.0,3395.0
Coweta,Cedar Creek,5330.0,3229.0,963.0,102.0,4294.0
Coweta,Grantville,2572.0,1201.0,502.0,48.0,1751.0
Coweta,Haralson,2339.0,1452.0,304.0,47.0,1803.0
Coweta,Welcome,3212.0,1813.0,484.0,52.0,2349.0
Coweta,Panther Creek,3028.0,1612.0,494.0,63.0,2169.0
Coweta,Raymond,2492.0,1495.0,376.0,44.0,1915.0
Coweta,Turin,4477.0,2804.0,734.0,80.0,3618.0
Coweta,Smokey Road,2559.0,919.0,748.0,49.0,1716.0
Coweta,Central,4395.0,837.0,1512.0,78.0,2427.0
Coweta,Newnan Centre,20465.0,8507.0,6097.0,370.0,14974.0
Coweta,Greentop,2846.0,1235.0,738.0,60.0,2033.0
Coweta,Expo Center,1974.0,1047.0,427.0,38.0,1512.0
Coweta,White Oak,4636.0,2376.0,1027.0,97.0,3500.0
Coweta,Madras,4462.0,2291.0,1135.0,95.0,3521.0
Coweta,Cannongate,3653.0,2213.0,629.0,74.0,2916.0
Coweta,Westside,838.0,177.0,336.0,15.0,528.0
Coweta,Northside,2285.0,1129.0,570.0,57.0,1756.0
Coweta,Thomas Crossroads,4962.0,2921.0,852.0,92.0,3865.0
Coweta,Coweta Central Library,1723.0,1038.0,311.0,27.0,1376.0
Jasper,Wyatt,1940.0,1058.0,265.0,24.0,1347.0
Jasper,Monticello,4516.0,2149.0,1121.0,62.0,3332.0
Jasper,Martin-Burney,3976.0,2544.0,304.0,65.0,2913.0
Atkinson,Pearson County,1802.0,1008.0,164.0,13.0,1185.0
Atkinson,Axson,742.0,461.0,46.0,10.0,517.0
Atkinson,Willacoochee,1311.0,565.0,270.0,17.0,852.0
Atkinson,Pearson City,944.0,238.0,293.0,12.0,543.0
DeKalb,Allgood Elem,2858.0,189.0,1682.0,39.0,1910.0
DeKalb,Ashford Park Elem,2432.0,1008.0,946.0,45.0,1999.0
DeKalb,Austin,2538.0,1225.0,949.0,29.0,2203.0
DeKalb,Avondale,2906.0,586.0,1881.0,58.0,2525.0
DeKalb,Austin Drive,2536.0,90.0,1250.0,41.0,1381.0
DeKalb,Ashford Dunwoody Rd,2966.0,1133.0,1318.0,39.0,2490.0
DeKalb,Ashford Parkside,3664.0,1153.0,1573.0,50.0,2776.0
DeKalb,Avondale High,3151.0,294.0,2144.0,49.0,2487.0
DeKalb,Boulevard,4675.0,308.0,3239.0,62.0,3609.0
DeKalb,Briar Vista Elem,2965.0,489.0,1704.0,46.0,2239.0
DeKalb,Briarlake Elem,1752.0,538.0,915.0,33.0,1486.0
DeKalb,Briarwood,2428.0,688.0,1071.0,38.0,1797.0
DeKalb,Brockett Elem,2752.0,567.0,1343.0,42.0,1952.0
DeKalb,Briarcliff,3122.0,824.0,1458.0,49.0,2331.0
DeKalb,Brockett,2681.0,560.0,1308.0,52.0,1920.0
DeKalb,Brookhaven,3444.0,1247.0,1484.0,58.0,2789.0
DeKalb,Browns Mill Elem,3829.0,98.0,2610.0,44.0,2752.0
DeKalb,Bouldercrest Road,2004.0,55.0,1270.0,15.0,1340.0
DeKalb,Bethune Middle,4838.0,128.0,2637.0,38.0,2803.0
DeKalb,Burgess Elem,3493.0,193.0,2376.0,50.0,2619.0
DeKalb,Columbia Drive,2526.0,58.0,1246.0,26.0,1330.0
DeKalb,Canby Lane Elem,2004.0,55.0,1169.0,31.0,1255.0
DeKalb,Columbia Elem,1794.0,28.0,707.0,7.0,742.0
DeKalb,Cedar Grove Elem,4097.0,86.0,2519.0,49.0,2654.0
DeKalb,Chamblee,2231.0,526.0,1060.0,52.0,1638.0
DeKalb,Candler-Murphey Candler Elem,3712.0,159.0,2279.0,52.0,2490.0
DeKalb,Chapel Hill Elem,3349.0,75.0,2122.0,46.0,2243.0
DeKalb,Chesnut Elem,2363.0,437.0,1222.0,32.0,1691.0
DeKalb,Clairemont West,3264.0,427.0,2317.0,46.0,2790.0
DeKalb,Clairmont Road,3223.0,497.0,1843.0,27.0,2367.0
DeKalb,Clarkston,3878.0,178.0,1726.0,50.0,1954.0
DeKalb,Clifton,1731.0,47.0,975.0,16.0,1038.0
DeKalb,Columbia Middle,2178.0,40.0,1082.0,20.0,1142.0
DeKalb,Coan Recreation Center,4230.0,271.0,2611.0,68.0,2950.0
DeKalb,Cross Keys High,2260.0,533.0,1039.0,41.0,1613.0
DeKalb,Crossroads,2898.0,79.0,1710.0,37.0,1826.0
DeKalb,Candler,3537.0,129.0,1807.0,45.0,1981.0
DeKalb,Cedar Grove Middle,1896.0,46.0,865.0,25.0,936.0
DeKalb,Cedar Grove South,3962.0,105.0,2534.0,53.0,2692.0
DeKalb,Covington Hwy,995.0,14.0,210.0,8.0,232.0
DeKalb,Covington,2376.0,152.0,1141.0,30.0,1323.0
DeKalb,Clairemont East,3226.0,427.0,2265.0,35.0,2727.0
DeKalb,Coralwood,3153.0,779.0,1856.0,45.0,2680.0
DeKalb,Candler Park,4018.0,357.0,3030.0,49.0,3436.0
DeKalb,Clarkston Community Center,2495.0,205.0,1170.0,42.0,1417.0
DeKalb,Chamblee 2,3137.0,930.0,1524.0,58.0,2512.0
DeKalb,Doraville North,3065.0,454.0,1371.0,50.0,1875.0
DeKalb,Doraville South,1255.0,237.0,575.0,24.0,836.0
DeKalb,Dresden Elem,5141.0,896.0,2358.0,90.0,3344.0
DeKalb,Decatur,1937.0,164.0,1438.0,27.0,1629.0
DeKalb,Dunaire Elem,2268.0,166.0,1184.0,37.0,1387.0
DeKalb,Dunwoody,3003.0,775.0,1398.0,45.0,2218.0
DeKalb,Dunwoody 2,2044.0,900.0,829.0,28.0,1757.0
DeKalb,Druid Hills High,2725.0,338.0,1362.0,27.0,1727.0
DeKalb,Dunwoody Library,2570.0,1214.0,965.0,42.0,2221.0
DeKalb,East Lake,4139.0,294.0,2610.0,74.0,2978.0
DeKalb,Embry Hills,1721.0,464.0,874.0,32.0,1370.0
DeKalb,Evansdale Elem,3441.0,811.0,1658.0,47.0,2516.0
DeKalb,Emory South,3241.0,506.0,1942.0,49.0,2497.0
DeKalb,Emory Road,2290.0,164.0,1155.0,16.0,1335.0
DeKalb,Fairington Elem,5455.0,88.0,2638.0,57.0,2783.0
DeKalb,Fernbank Elem,2125.0,413.0,1447.0,15.0,1875.0
DeKalb,Flat Shoals Elem,2409.0,47.0,1238.0,23.0,1308.0
DeKalb,Flat Shoals Parkway,3449.0,77.0,2244.0,35.0,2356.0
DeKalb,Flat Rock Elem,3142.0,83.0,2078.0,37.0,2198.0
DeKalb,Flat Shoals,2649.0,40.0,1275.0,34.0,1349.0
DeKalb,Flakes Mill Fire Station,2103.0,55.0,1271.0,18.0,1344.0
DeKalb,Flat Shoals Library,2788.0,43.0,1366.0,32.0,1441.0
DeKalb,Freedom Middle,3227.0,182.0,1651.0,36.0,1869.0
DeKalb,Glennwood,2715.0,241.0,1710.0,43.0,1994.0
DeKalb,Glenhaven,1880.0,113.0,993.0,22.0,1128.0
DeKalb,Gresham Road,3601.0,103.0,2135.0,52.0,2290.0
DeKalb,Georgetown Sq,4155.0,949.0,1859.0,49.0,2857.0
DeKalb,Glenwood Road,2293.0,91.0,1105.0,25.0,1221.0
DeKalb,Hambrick Elem,3776.0,323.0,1948.0,45.0,2316.0
DeKalb,Hawthorne Elem,3884.0,670.0,1953.0,61.0,2684.0
DeKalb,Henderson Mill,3104.0,776.0,1541.0,59.0,2376.0
DeKalb,Huntley Hills Elem,3508.0,625.0,1748.0,74.0,2447.0
DeKalb,Hugh Howell,1773.0,526.0,873.0,29.0,1428.0
DeKalb,Harris-Narvie J Harris Elem,4031.0,70.0,2531.0,35.0,2636.0
DeKalb,Harris-Margaret Harris ED,1462.0,187.0,858.0,29.0,1074.0
DeKalb,Idlewood Elem,2472.0,328.0,1282.0,23.0,1633.0
DeKalb,Indian Creek,2318.0,203.0,992.0,33.0,1228.0
DeKalb,Johnson Estates,1600.0,351.0,1028.0,17.0,1396.0
DeKalb,Jolly Elem,3679.0,393.0,1716.0,51.0,2160.0
DeKalb,Kelley Lake Elem,3015.0,84.0,1576.0,43.0,1703.0
DeKalb,Kingsley Elem,2490.0,1162.0,937.0,27.0,2126.0
DeKalb,Kelley Chapel Road,1337.0,34.0,894.0,9.0,937.0
DeKalb,Knollwood,2546.0,101.0,1359.0,34.0,1494.0
DeKalb,Kittredge Elem,2161.0,837.0,960.0,45.0,1842.0
DeKalb,Lakeside High,3216.0,923.0,1647.0,54.0,2624.0
DeKalb,Lavista Road,2223.0,472.0,1223.0,31.0,1726.0
DeKalb,Lavista,3223.0,557.0,1544.0,47.0,2148.0
DeKalb,Lithonia,1730.0,72.0,813.0,25.0,910.0
DeKalb,Lin-Mary Lin Elem,3009.0,377.0,2024.0,36.0,2437.0
DeKalb,Lithonia High,3610.0,58.0,1917.0,51.0,2026.0
DeKalb,Livsey Elem,1350.0,426.0,683.0,20.0,1129.0
DeKalb,Miller-Eldridge L Miller Elem 3455,3455.0,135.0,1900.0,39.0,2074.0
DeKalb,McNair High,4160.0,166.0,2606.0,52.0,2824.0
DeKalb,Marbut Elem,4234.0,72.0,2328.0,59.0,2459.0
DeKalb,McNair,2794.0,88.0,1588.0,37.0,1713.0
DeKalb,McLendon,3607.0,423.0,1975.0,72.0,2470.0
DeKalb,McWilliams,2517.0,55.0,1643.0,24.0,1722.0
DeKalb,Medlock,2208.0,346.0,1400.0,42.0,1788.0
DeKalb,Midvale Elem,2747.0,1014.0,1257.0,44.0,2315.0
DeKalb,Miller Grove,4747.0,86.0,2382.0,44.0,2512.0
DeKalb,Montclair Elem,2194.0,174.0,1041.0,20.0,1235.0
DeKalb,Montreal,2586.0,392.0,1405.0,42.0,1839.0
DeKalb,Meadowview,3511.0,86.0,1931.0,47.0,2064.0
DeKalb,Memorial South,3138.0,145.0,1328.0,24.0,1497.0
DeKalb,Midway,3139.0,124.0,1524.0,37.0,1685.0
DeKalb,McNair Academy,1900.0,54.0,1188.0,25.0,1267.0
DeKalb,Mount Vernon East,2651.0,1215.0,1001.0,44.0,2260.0
DeKalb,Mathis-Bob Mathis Elem,2789.0,91.0,1828.0,24.0,1943.0
DeKalb,Mount Vernon West,2303.0,901.0,967.0,39.0,1907.0
DeKalb,Metropolitan,3405.0,181.0,2254.0,60.0,2495.0
DeKalb,Montgomery Elem,2446.0,893.0,1119.0,46.0,2058.0
DeKalb,Miller Grove Road,2151.0,64.0,1381.0,24.0,1469.0
DeKalb,Midvale Road,1832.0,231.0,1028.0,25.0,1284.0
DeKalb,Miller Grove High,3470.0,61.0,1666.0,42.0,1769.0
DeKalb,North Decatur,2166.0,204.0,1188.0,34.0,1426.0
DeKalb,North Hairston,2329.0,148.0,1215.0,27.0,1390.0
DeKalb,Northlake,1509.0,369.0,861.0,25.0,1255.0
DeKalb,North Peachtree,1916.0,362.0,820.0,31.0,1213.0
DeKalb,Oak Grove Elem,2253.0,593.0,1243.0,35.0,1871.0
DeKalb,Oakcliff Elem,2125.0,354.0,909.0,20.0,1283.0
DeKalb,Oakhurst,2398.0,185.0,1831.0,40.0,2056.0
DeKalb,Oak View Elem,5011.0,81.0,2788.0,59.0,2928.0
DeKalb,Peachcrest,2458.0,111.0,1186.0,39.0,1336.0
DeKalb,Peachtree Middle,3502.0,641.0,1758.0,66.0,2465.0
DeKalb,Princeton Elem,2376.0,60.0,1453.0,26.0,1539.0
DeKalb,Pine Lake,632.0,44.0,425.0,11.0,480.0
DeKalb,Pleasantdale Road,4538.0,384.0,2036.0,69.0,2489.0
DeKalb,Ponce de Leon,3766.0,303.0,2523.0,37.0,2863.0
DeKalb,Panola,1586.0,59.0,913.0,11.0,983.0
DeKalb,Panola Way Elem,2252.0,51.0,1089.0,24.0,1164.0
DeKalb,Piney Grove,2018.0,59.0,1021.0,21.0,1101.0
DeKalb,Panola Road,2884.0,54.0,1741.0,28.0,1823.0
DeKalb,Rainbow Elem,3768.0,104.0,2267.0,31.0,2402.0
DeKalb,Redan Elem,3020.0,69.0,1913.0,32.0,2014.0
DeKalb,Rehoboth,1813.0,449.0,972.0,43.0,1464.0
DeKalb,Rockbridge Elem,3595.0,152.0,1725.0,43.0,1920.0
DeKalb,Rock Chapel Elem,2910.0,66.0,1812.0,31.0,1909.0
DeKalb,Rowland Elem,3765.0,123.0,1741.0,51.0,1915.0
DeKalb,Redan-Trotti Library,3990.0,82.0,2241.0,48.0,2371.0
DeKalb,Rockbridge Road,3965.0,127.0,2690.0,42.0,2859.0
DeKalb,Rowland Road,2080.0,100.0,1163.0,29.0,1292.0
DeKalb,Redan Road,2932.0,73.0,1600.0,32.0,1705.0
DeKalb,Rock Chapel Road,4178.0,216.0,2596.0,46.0,2858.0
DeKalb,Redan Middle,2496.0,84.0,1497.0,32.0,1613.0
DeKalb,Sagamore Hills Elem,2925.0,824.0,1657.0,39.0,2520.0
DeKalb,Scott,2805.0,349.0,1709.0,48.0,2106.0
DeKalb,Shaw-Robert Shaw Elem,2892.0,164.0,1594.0,53.0,1811.0
DeKalb,Stone Mountain Elem,2338.0,379.0,1136.0,40.0,1555.0
DeKalb,Silver Lake,4979.0,1707.0,1935.0,79.0,3721.0
DeKalb,Skyland,2100.0,731.0,907.0,35.0,1673.0
DeKalb,Snapfinger Elem,1894.0,47.0,1250.0,25.0,1322.0
DeKalb,Smoke Rise,2108.0,672.0,1033.0,35.0,1740.0
DeKalb,Stone Mtn Middle,3247.0,131.0,1189.0,24.0,1344.0
DeKalb,Stone Mill Elem,3714.0,123.0,1411.0,38.0,1572.0
DeKalb,Shadow Rock Elem,4347.0,123.0,2835.0,40.0,2998.0
DeKalb,Stoneview Elem,1988.0,64.0,875.0,27.0,966.0
DeKalb,Salem Middle,3519.0,85.0,2415.0,40.0,2540.0
DeKalb,Shamrock,1600.0,312.0,986.0,26.0,1324.0
DeKalb,South Deshon,3470.0,83.0,2134.0,32.0,2249.0
DeKalb,Stone Mtn Champion,3098.0,176.0,1474.0,43.0,1693.0
DeKalb,Stone Mtn,1711.0,180.0,777.0,24.0,981.0
DeKalb,Snapfinger Road N,2705.0,62.0,1357.0,37.0,1456.0
DeKalb,Snapfinger Road S,1960.0,60.0,1276.0,24.0,1360.0
DeKalb,Stephenson Middle,3822.0,146.0,2403.0,35.0,2584.0
DeKalb,South Hairston,3814.0,97.0,2024.0,46.0,2167.0
DeKalb,Stephenson High,3555.0,140.0,2193.0,44.0,2377.0
DeKalb,Stonecrest Library,3720.0,92.0,2237.0,30.0,2359.0
DeKalb,Snapfinger Road,4872.0,112.0,3450.0,49.0,3611.0
DeKalb,Terry Mill,2808.0,81.0,1758.0,38.0,1877.0
DeKalb,Toney Elem,1729.0,39.0,948.0,31.0,1018.0
DeKalb,Tucker Library,3506.0,1017.0,1682.0,71.0,2770.0
DeKalb,Tilly Mill Road,1552.0,646.0,619.0,31.0,1296.0
DeKalb,Tucker,2932.0,643.0,1453.0,37.0,2133.0
DeKalb,Valley Brook,1037.0,158.0,632.0,12.0,802.0
DeKalb,Wadsworth,3159.0,70.0,1781.0,42.0,1893.0
DeKalb,Wesley Chapel Library,2922.0,71.0,1995.0,27.0,2093.0
DeKalb,Woodrow Road,3493.0,117.0,1775.0,39.0,1931.0
DeKalb,Winnona Park,2020.0,197.0,1464.0,26.0,1687.0
DeKalb,Woodridge Elem,3851.0,134.0,2060.0,41.0,2235.0
DeKalb,Warren Tech,1364.0,261.0,638.0,27.0,926.0
DeKalb,Woodward,3193.0,570.0,1721.0,48.0,2339.0
DeKalb,White Oak,2951.0,47.0,1441.0,36.0,1524.0
DeKalb,Winters Chapel,1434.0,568.0,603.0,27.0,1198.0
DeKalb,Wynbrooke Elem,3496.0,143.0,2358.0,40.0,2541.0
DeKalb,Young Road,1951.0,49.0,1268.0,30.0,1347.0
Telfair,Helena,969.0,427.0,203.0,22.0,652.0
Telfair,Jacksonville,628.0,329.0,96.0,13.0,438.0
Telfair,Lumber-City,963.0,381.0,329.0,10.0,720.0
Telfair,McRae,2337.0,867.0,694.0,15.0,1576.0
Telfair,Milan,802.0,555.0,67.0,2.0,624.0
Telfair,Scotland,333.0,192.0,46.0,7.0,245.0
Treutlen,Annex,0.0,1270.0,132.0,16.0,1418.0
Treutlen,Soperton,0.0,808.0,761.0,36.0,1605.0
Cobb,Acworth 1A,5458.0,1914.0,1940.0,115.0,3969.0
Cobb,Acworth 1B,5214.0,1896.0,1617.0,110.0,3623.0
Cobb,Acworth 1C,5110.0,1164.0,2183.0,112.0,3459.0
Cobb,Addison 01,2444.0,949.0,937.0,51.0,1937.0
Cobb,Austell 1A,5329.0,593.0,2637.0,76.0,3306.0
Cobb,Bells Ferry 02,3127.0,1139.0,1080.0,77.0,2296.0
Cobb,Bells Ferry 03,2436.0,780.0,830.0,63.0,1673.0
Cobb,Bells Ferry 04,3646.0,1441.0,1129.0,99.0,2669.0
Cobb,Big Shanty 01,2385.0,822.0,721.0,51.0,1594.0
Cobb,Big Shanty 02,3236.0,1248.0,1173.0,54.0,2475.0
Cobb,Baker 01,4773.0,1307.0,1928.0,105.0,3340.0
Cobb,Birney 01,2727.0,635.0,1098.0,66.0,1799.0
Cobb,Birney 02,3894.0,922.0,1926.0,68.0,2916.0
Cobb,Bryant 01,2142.0,94.0,1342.0,29.0,1465.0
Cobb,Bryant 02,6209.0,225.0,2761.0,76.0,3062.0
Cobb,Blackwell 01,2698.0,914.0,1069.0,68.0,2051.0
Cobb,Chattahoochee 01,5969.0,984.0,2779.0,134.0,3897.0
Cobb,Cheatham Hill 02,3085.0,1435.0,992.0,67.0,2494.0
Cobb,Cheatham Hill 03,4029.0,1651.0,1559.0,75.0,3285.0
Cobb,Chalker 01,6065.0,1336.0,2380.0,129.0,3845.0
Cobb,Clarkdale 01,1937.0,456.0,742.0,34.0,1232.0
Cobb,Clarkdale 02,5372.0,995.0,2549.0,88.0,3632.0
Cobb,Cooper 01,5252.0,662.0,2563.0,74.0,3299.0
Cobb,Chestnut Ridge 01,3162.0,1554.0,1088.0,48.0,2690.0
