County,Precinct,Registered Voters,Al Bartell (Ind)_Election Day Votes,Al Bartell (Ind)_Advanced Voting Votes,Al Bartell (Ind)_Absentee by Mail Votes,Al Bartell (Ind)_Provisional Votes,Al Bartell (Ind)_Choice Total,Allen Buckley (Ind)_Election Day Votes,Allen Buckley (Ind)_Advanced Voting Votes,Allen Buckley (Ind)_Absentee by Mail Votes,Allen Buckley (Ind)_Provisional Votes,Allen Buckley (Ind)_Choice Total,Doug Collins (Rep)_Election Day Votes,Doug Collins (Rep)_Advanced Voting Votes,Doug Collins (Rep)_Absentee by Mail Votes,Doug Collins (Rep)_Provisional Votes,Doug Collins (Rep)_Choice Total,John Fortuin (Grn)_Election Day Votes,John Fortuin (Grn)_Advanced Voting Votes,John Fortuin (Grn)_Absentee by Mail Votes,John Fortuin (Grn)_Provisional Votes,John Fortuin (Grn)_Choice Total,Derrick E. Grayson (Rep)_Election Day Votes,Derrick E. Grayson (Rep)_Advanced Voting Votes,Derrick E. Grayson (Rep)_Absentee by Mail Votes,Derrick E. Grayson (Rep)_Provisional Votes,Derrick E. Grayson (Rep)_Choice Total,Michael Todd Greene (Ind)_Election Day Votes,Michael Todd Greene (Ind)_Advanced Voting Votes,Michael Todd Greene (Ind)_Absentee by Mail Votes,Michael Todd Greene (Ind)_Provisional Votes,Michael Todd Greene (Ind)_Choice Total,Annette Davis Jackson (Rep)_Election Day Votes,Annette Davis Jackson (Rep)_Advanced Voting Votes,Annette Davis Jackson (Rep)_Absentee by Mail Votes,Annette Davis Jackson (Rep)_Provisional Votes,Annette Davis Jackson (Rep)_Choice Total,Deborah Jackson (Dem)_Election Day Votes,Deborah Jackson (Dem)_Advanced Voting Votes,Deborah Jackson (Dem)_Absentee by Mail Votes,Deborah Jackson (Dem)_Provisional Votes,Deborah Jackson (Dem)_Choice Total,Jamesia James (Dem)_Election Day Votes,Jamesia James (Dem)_Advanced Voting Votes,Jamesia James (Dem)_Absentee by Mail Votes,Jamesia James (Dem)_Provisional Votes,Jamesia James (Dem)_Choice Total,A. Wayne Johnson (Rep)_Election Day Votes,A. Wayne Johnson (Rep)_Advanced Voting Votes,A. Wayne Johnson (Rep)_Absentee by Mail Votes,A. Wayne Johnson (Rep)_Provisional Votes,A. Wayne Johnson (Rep)_Choice Total,Tamara Johnson-Shealey (Dem)_Election Day Votes,Tamara Johnson-Shealey (Dem)_Advanced Voting Votes,Tamara Johnson-Shealey (Dem)_Absentee by Mail Votes,Tamara Johnson-Shealey (Dem)_Provisional Votes,Tamara Johnson-Shealey (Dem)_Choice Total,Matt Lieberman (Dem)_Election Day Votes,Matt Lieberman (Dem)_Advanced Voting Votes,Matt Lieberman (Dem)_Absentee by Mail Votes,Matt Lieberman (Dem)_Provisional Votes,Matt Lieberman (Dem)_Choice Total,Kelly Loeffler (I) (Rep)_Election Day Votes,Kelly Loeffler (I) (Rep)_Advanced Voting Votes,Kelly Loeffler (I) (Rep)_Absentee by Mail Votes,Kelly Loeffler (I) (Rep)_Provisional Votes,Kelly Loeffler (I) (Rep)_Choice Total,Joy Felicia Slade (Dem)_Election Day Votes,Joy Felicia Slade (Dem)_Advanced Voting Votes,Joy Felicia Slade (Dem)_Absentee by Mail Votes,Joy Felicia Slade (Dem)_Provisional Votes,Joy Felicia Slade (Dem)_Choice Total,Brian Slowinski (Lib)_Election Day Votes,Brian Slowinski (Lib)_Advanced Voting Votes,Brian Slowinski (Lib)_Absentee by Mail Votes,Brian Slowinski (Lib)_Provisional Votes,Brian Slowinski (Lib)_Choice Total,Valencia Stovall (Ind)_Election Day Votes,Valencia Stovall (Ind)_Advanced Voting Votes,Valencia Stovall (Ind)_Absentee by Mail Votes,Valencia Stovall (Ind)_Provisional Votes,Valencia Stovall (Ind)_Choice Total,Ed Tarver (Dem)_Election Day Votes,Ed Tarver (Dem)_Advanced Voting Votes,Ed Tarver (Dem)_Absentee by Mail Votes,Ed Tarver (Dem)_Provisional Votes,Ed Tarver (Dem)_Choice Total,Kandiss Taylor (Rep)_Election Day Votes,Kandiss Taylor (Rep)_Advanced Voting Votes,Kandiss Taylor (Rep)_Absentee by Mail Votes,Kandiss Taylor (Rep)_Provisional Votes,Kandiss Taylor (Rep)_Choice Total,Raphael Warnock (Dem)_Election Day Votes,Raphael Warnock (Dem)_Advanced Voting Votes,Raphael Warnock (Dem)_Absentee by Mail Votes,Raphael Warnock (Dem)_Provisional Votes,Raphael Warnock (Dem)_Choice Total,Richard Dien Winfield (Dem)_Election Day Votes,Richard Dien Winfield (Dem)_Advanced Voting Votes,Richard Dien Winfield (Dem)_Absentee by Mail Votes,Richard Dien Winfield (Dem)_Provisional Votes,Richard Dien Winfield (Dem)_Choice Total,Total Votes
Dougherty,Darton College,4289.0,1.0,2.0,5.0,0.0,8.0,0.0,0.0,3.0,0.0,3.0,47.0,105.0,51.0,1.0,204.0,2.0,3.0,1.0,0.0,6.0,0.0,4.0,3.0,0.0,7.0,5.0,4.0,1.0,0.0,10.0,7.0,4.0,1.0,0.0,12.0,99.0,137.0,51.0,2.0,289.0,29.0,41.0,23.0,0.0,93.0,5.0,0.0,1.0,0.0,6.0,34.0,48.0,21.0,0.0,103.0,17.0,31.0,14.0,0.0,62.0,55.0,137.0,68.0,2.0,262.0,15.0,20.0,2.0,0.0,37.0,5.0,2.0,0.0,0.0,7.0,3.0,0.0,1.0,0.0,4.0,4.0,5.0,4.0,0.0,13.0,3.0,0.0,1.0,0.0,4.0,270.0,627.0,479.0,3.0,1379.0,7.0,16.0,6.0,1.0,30.0,2539.0
Dougherty,Westtown Elementary,3265.0,1.0,0.0,2.0,0.0,3.0,1.0,1.0,2.0,0.0,4.0,8.0,9.0,10.0,0.0,27.0,1.0,0.0,1.0,0.0,2.0,0.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,6.0,59.0,76.0,44.0,0.0,179.0,17.0,12.0,20.0,1.0,50.0,2.0,1.0,0.0,0.0,3.0,28.0,19.0,32.0,0.0,79.0,18.0,13.0,13.0,0.0,44.0,20.0,18.0,19.0,0.0,57.0,6.0,6.0,5.0,0.0,17.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,4.0,7.0,6.0,0.0,17.0,2.0,1.0,1.0,0.0,4.0,358.0,484.0,520.0,0.0,1362.0,10.0,9.0,9.0,0.0,28.0,1888.0
Dougherty,2nd Mt Zion Church,1465.0,0.0,0.0,2.0,0.0,2.0,2.0,1.0,0.0,0.0,3.0,97.0,79.0,42.0,1.0,219.0,0.0,0.0,1.0,0.0,1.0,5.0,5.0,0.0,0.0,10.0,2.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,3.0,16.0,14.0,8.0,1.0,39.0,1.0,6.0,2.0,0.0,9.0,5.0,2.0,0.0,0.0,7.0,6.0,7.0,2.0,0.0,15.0,3.0,4.0,0.0,0.0,7.0,148.0,77.0,69.0,0.0,294.0,4.0,1.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,4.0,2.0,0.0,0.0,6.0,96.0,111.0,146.0,1.0,354.0,4.0,3.0,0.0,0.0,7.0,988.0
Dougherty,Mt Zion Center,3638.0,1.0,0.0,5.0,0.0,6.0,0.0,2.0,1.0,0.0,3.0,6.0,4.0,2.0,0.0,12.0,2.0,2.0,0.0,0.0,4.0,0.0,3.0,1.0,0.0,4.0,5.0,2.0,1.0,0.0,8.0,7.0,0.0,0.0,0.0,7.0,85.0,75.0,63.0,0.0,223.0,19.0,20.0,16.0,0.0,55.0,2.0,1.0,1.0,0.0,4.0,33.0,33.0,25.0,0.0,91.0,19.0,16.0,18.0,0.0,53.0,7.0,4.0,8.0,0.0,19.0,13.0,12.0,2.0,0.0,27.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,6.0,3.0,2.0,1.0,0.0,6.0,374.0,388.0,473.0,2.0,1237.0,5.0,8.0,5.0,0.0,18.0,1785.0
Dougherty,Alice Coachman Elementary,750.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,2.0,2.0,3.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,20.0,18.0,19.0,0.0,57.0,5.0,10.0,4.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,8.0,6.0,13.0,0.0,27.0,5.0,2.0,5.0,0.0,12.0,3.0,1.0,5.0,0.0,9.0,2.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,83.0,123.0,155.0,0.0,361.0,1.0,1.0,3.0,0.0,5.0,513.0
Dougherty,Carver Teen Center,1667.0,0.0,1.0,2.0,0.0,3.0,1.0,0.0,1.0,0.0,2.0,4.0,0.0,3.0,0.0,7.0,1.0,1.0,0.0,0.0,2.0,4.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,34.0,23.0,22.0,0.0,79.0,4.0,6.0,8.0,0.0,18.0,2.0,1.0,1.0,0.0,4.0,7.0,7.0,13.0,0.0,27.0,13.0,1.0,7.0,1.0,22.0,1.0,0.0,1.0,0.0,2.0,8.0,0.0,2.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,5.0,2.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,154.0,114.0,165.0,2.0,435.0,1.0,4.0,8.0,0.0,13.0,639.0
Dougherty,Shiloh Baptist Church,1510.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,3.0,1.0,7.0,4.0,0.0,12.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,4.0,1.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,52.0,26.0,29.0,0.0,107.0,9.0,6.0,11.0,0.0,26.0,0.0,2.0,0.0,0.0,2.0,18.0,11.0,6.0,0.0,35.0,8.0,5.0,7.0,0.0,20.0,6.0,7.0,6.0,0.0,19.0,1.0,2.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,5.0,174.0,120.0,152.0,0.0,446.0,3.0,3.0,4.0,0.0,10.0,701.0
Dougherty,Litman Cathedral,1486.0,2.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,7.0,2.0,2.0,1.0,12.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,4.0,2.0,0.0,0.0,0.0,2.0,42.0,24.0,22.0,2.0,90.0,9.0,3.0,5.0,2.0,19.0,2.0,0.0,0.0,0.0,2.0,11.0,8.0,7.0,3.0,29.0,13.0,2.0,9.0,0.0,24.0,5.0,9.0,3.0,0.0,17.0,7.0,4.0,1.0,0.0,12.0,3.0,1.0,0.0,1.0,5.0,1.0,0.0,0.0,0.0,1.0,4.0,1.0,2.0,0.0,7.0,1.0,0.0,0.0,0.0,1.0,136.0,144.0,151.0,13.0,444.0,6.0,4.0,5.0,0.0,15.0,691.0
Dougherty,Phoebe Healthworks,1574.0,1.0,1.0,4.0,0.0,6.0,1.0,1.0,3.0,0.0,5.0,33.0,11.0,12.0,0.0,56.0,3.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,4.0,0.0,5.0,1.0,3.0,3.0,0.0,7.0,26.0,22.0,20.0,0.0,68.0,3.0,9.0,7.0,0.0,19.0,3.0,1.0,0.0,0.0,4.0,8.0,12.0,3.0,0.0,23.0,14.0,3.0,8.0,0.0,25.0,28.0,16.0,12.0,0.0,56.0,2.0,2.0,0.0,0.0,4.0,4.0,1.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,2.0,0.0,0.0,4.0,108.0,101.0,126.0,1.0,336.0,4.0,5.0,2.0,0.0,11.0,642.0
Dougherty,Turner Elementary,1205.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,2.0,4.0,0.0,9.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,2.0,15.0,7.0,8.0,0.0,30.0,5.0,3.0,0.0,0.0,8.0,1.0,2.0,0.0,0.0,3.0,8.0,6.0,4.0,0.0,18.0,1.0,4.0,2.0,0.0,7.0,2.0,2.0,2.0,0.0,6.0,3.0,3.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,75.0,46.0,44.0,4.0,169.0,0.0,0.0,2.0,0.0,2.0,270.0
Dougherty,Jackson Heights Elementary,2549.0,2.0,2.0,0.0,0.0,4.0,2.0,0.0,4.0,0.0,6.0,4.0,4.0,4.0,0.0,12.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,7.0,3.0,0.0,0.0,10.0,60.0,29.0,27.0,0.0,116.0,28.0,12.0,4.0,0.0,44.0,0.0,1.0,0.0,0.0,1.0,11.0,14.0,23.0,0.0,48.0,16.0,5.0,4.0,0.0,25.0,4.0,3.0,7.0,0.0,14.0,9.0,3.0,2.0,0.0,14.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,3.0,3.0,0.0,1.0,0.0,4.0,0.0,1.0,1.0,0.0,2.0,258.0,248.0,289.0,0.0,795.0,12.0,4.0,7.0,0.0,23.0,1126.0
Dougherty,Bill Miller Center,2404.0,4.0,0.0,0.0,0.0,4.0,1.0,0.0,3.0,0.0,4.0,18.0,9.0,7.0,0.0,34.0,0.0,2.0,0.0,0.0,2.0,2.0,2.0,1.0,0.0,5.0,2.0,1.0,1.0,0.0,4.0,2.0,1.0,1.0,0.0,4.0,54.0,54.0,33.0,1.0,142.0,14.0,10.0,5.0,1.0,30.0,2.0,0.0,0.0,0.0,2.0,27.0,13.0,16.0,0.0,56.0,18.0,11.0,5.0,0.0,34.0,18.0,18.0,22.0,0.0,58.0,10.0,6.0,1.0,0.0,17.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,0.0,6.0,1.0,2.0,0.0,1.0,4.0,201.0,275.0,208.0,2.0,686.0,6.0,5.0,3.0,0.0,14.0,1108.0
Dougherty,Radium Middle School,693.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,12.0,8.0,0.0,42.0,1.0,0.0,0.0,0.0,1.0,5.0,1.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,13.0,9.0,0.0,32.0,1.0,2.0,3.0,0.0,6.0,0.0,1.0,0.0,0.0,1.0,7.0,4.0,3.0,0.0,14.0,3.0,2.0,1.0,0.0,6.0,33.0,11.0,24.0,0.0,68.0,2.0,4.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,88.0,58.0,0.0,218.0,2.0,3.0,1.0,0.0,6.0,410.0
Dougherty,Putney 1st Baptist Church,2819.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,1.0,0.0,3.0,214.0,109.0,59.0,0.0,382.0,2.0,1.0,0.0,0.0,3.0,9.0,4.0,0.0,0.0,13.0,2.0,2.0,0.0,0.0,4.0,7.0,5.0,0.0,0.0,12.0,32.0,33.0,17.0,0.0,82.0,9.0,9.0,6.0,0.0,24.0,7.0,1.0,2.0,0.0,10.0,14.0,11.0,16.0,0.0,41.0,10.0,15.0,2.0,0.0,27.0,246.0,96.0,72.0,1.0,415.0,6.0,2.0,1.0,0.0,9.0,2.0,1.0,1.0,0.0,4.0,2.0,1.0,1.0,0.0,4.0,1.0,3.0,2.0,0.0,6.0,7.0,2.0,0.0,0.0,9.0,190.0,253.0,257.0,0.0,700.0,1.0,5.0,2.0,0.0,8.0,1758.0
Dougherty,International Studies,1042.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,40.0,27.0,14.0,0.0,81.0,1.0,0.0,1.0,0.0,2.0,3.0,1.0,1.0,0.0,5.0,2.0,1.0,0.0,0.0,3.0,1.0,2.0,0.0,0.0,3.0,12.0,20.0,17.0,1.0,50.0,4.0,5.0,2.0,0.0,11.0,1.0,0.0,0.0,0.0,1.0,5.0,4.0,12.0,0.0,21.0,8.0,4.0,6.0,0.0,18.0,31.0,26.0,20.0,0.0,77.0,1.0,2.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,4.0,76.0,152.0,147.0,0.0,375.0,0.0,1.0,0.0,0.0,1.0,660.0
Dougherty,Phoebe East,2965.0,0.0,0.0,4.0,0.0,4.0,0.0,2.0,3.0,0.0,5.0,25.0,23.0,13.0,0.0,61.0,4.0,0.0,2.0,0.0,6.0,4.0,1.0,1.0,0.0,6.0,2.0,0.0,1.0,0.0,3.0,1.0,1.0,3.0,1.0,6.0,85.0,52.0,43.0,1.0,181.0,22.0,19.0,11.0,0.0,52.0,0.0,3.0,0.0,0.0,3.0,31.0,32.0,25.0,0.0,88.0,23.0,13.0,11.0,0.0,47.0,47.0,23.0,33.0,0.0,103.0,9.0,5.0,1.0,0.0,15.0,2.0,1.0,0.0,0.0,3.0,2.0,3.0,0.0,0.0,5.0,3.0,0.0,1.0,1.0,5.0,2.0,0.0,0.0,0.0,2.0,272.0,253.0,250.0,1.0,776.0,13.0,6.0,5.0,0.0,24.0,1395.0
Dougherty,Pine Bluff Baptist Church,2221.0,1.0,0.0,5.0,0.0,6.0,0.0,0.0,2.0,0.0,2.0,84.0,62.0,34.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,15.0,3.0,2.0,0.0,20.0,1.0,1.0,0.0,0.0,2.0,4.0,3.0,6.0,0.0,13.0,45.0,32.0,25.0,0.0,102.0,8.0,15.0,7.0,0.0,30.0,5.0,1.0,0.0,0.0,6.0,16.0,19.0,10.0,0.0,45.0,10.0,10.0,5.0,0.0,25.0,92.0,56.0,71.0,0.0,219.0,5.0,4.0,3.0,0.0,12.0,4.0,2.0,1.0,0.0,7.0,3.0,0.0,1.0,0.0,4.0,1.0,2.0,3.0,0.0,6.0,10.0,1.0,1.0,0.0,12.0,172.0,222.0,227.0,0.0,621.0,3.0,0.0,9.0,0.0,12.0,1324.0
Dougherty,Albany Middle School,1963.0,2.0,1.0,0.0,0.0,3.0,1.0,0.0,2.0,0.0,3.0,5.0,10.0,6.0,1.0,22.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,3.0,1.0,1.0,1.0,0.0,3.0,1.0,1.0,0.0,0.0,2.0,43.0,29.0,12.0,0.0,84.0,11.0,12.0,11.0,1.0,35.0,4.0,0.0,0.0,0.0,4.0,23.0,9.0,22.0,1.0,55.0,11.0,4.0,10.0,0.0,25.0,14.0,14.0,10.0,0.0,38.0,9.0,3.0,3.0,0.0,15.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,224.0,199.0,176.0,1.0,600.0,7.0,6.0,6.0,0.0,19.0,917.0
Dougherty,Christ Church,1879.0,1.0,2.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,2.0,177.0,142.0,66.0,0.0,385.0,1.0,1.0,1.0,0.0,3.0,7.0,5.0,1.0,0.0,13.0,2.0,2.0,0.0,0.0,4.0,4.0,3.0,3.0,0.0,10.0,14.0,31.0,17.0,0.0,62.0,0.0,3.0,6.0,0.0,9.0,3.0,2.0,2.0,0.0,7.0,4.0,11.0,3.0,0.0,18.0,10.0,12.0,8.0,0.0,30.0,243.0,133.0,114.0,0.0,490.0,1.0,5.0,0.0,0.0,6.0,2.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,2.0,3.0,4.0,0.0,9.0,73.0,190.0,169.0,1.0,433.0,1.0,4.0,0.0,0.0,5.0,1495.0
Dougherty,Lamar Reese Elementary,1098.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,6.0,3.0,3.0,0.0,12.0,1.0,0.0,0.0,0.0,1.0,4.0,1.0,1.0,0.0,6.0,0.0,1.0,0.0,0.0,1.0,5.0,3.0,1.0,0.0,9.0,28.0,22.0,15.0,0.0,65.0,6.0,5.0,2.0,0.0,13.0,2.0,1.0,0.0,0.0,3.0,3.0,7.0,11.0,0.0,21.0,5.0,7.0,3.0,0.0,15.0,7.0,6.0,3.0,0.0,16.0,5.0,3.0,0.0,1.0,9.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,3.0,117.0,146.0,217.0,4.0,484.0,3.0,5.0,6.0,0.0,14.0,676.0
Dougherty,1st Christian Church,1505.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,80.0,97.0,64.0,0.0,241.0,0.0,1.0,0.0,0.0,1.0,7.0,4.0,1.0,0.0,12.0,1.0,0.0,2.0,0.0,3.0,7.0,5.0,2.0,0.0,14.0,26.0,19.0,8.0,0.0,53.0,2.0,2.0,3.0,0.0,7.0,3.0,0.0,1.0,0.0,4.0,11.0,4.0,4.0,0.0,19.0,2.0,6.0,7.0,0.0,15.0,125.0,118.0,86.0,0.0,329.0,4.0,3.0,0.0,0.0,7.0,4.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,5.0,2.0,1.0,1.0,0.0,4.0,98.0,147.0,101.0,1.0,347.0,1.0,2.0,1.0,0.0,4.0,1074.0
Dougherty,Lovett Hall,1174.0,1.0,2.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,4.0,66.0,57.0,11.0,1.0,135.0,20.0,20.0,2.0,0.0,42.0,1.0,0.0,0.0,0.0,1.0,10.0,17.0,2.0,0.0,29.0,14.0,6.0,2.0,0.0,22.0,4.0,1.0,0.0,0.0,5.0,12.0,8.0,1.0,0.0,21.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,1.0,52.0,50.0,14.0,0.0,116.0,5.0,2.0,1.0,0.0,8.0,401.0
Echols,Statenville,2156.0,1.0,6.0,6.0,0.0,13.0,3.0,8.0,0.0,0.0,11.0,87.0,371.0,50.0,0.0,508.0,1.0,3.0,0.0,0.0,4.0,10.0,31.0,8.0,0.0,49.0,0.0,2.0,0.0,0.0,2.0,3.0,13.0,2.0,0.0,18.0,7.0,26.0,10.0,0.0,43.0,6.0,4.0,0.0,0.0,10.0,3.0,27.0,3.0,0.0,33.0,8.0,11.0,2.0,0.0,21.0,3.0,18.0,4.0,0.0,25.0,94.0,412.0,52.0,0.0,558.0,3.0,5.0,1.0,0.0,9.0,1.0,3.0,0.0,0.0,4.0,1.0,3.0,1.0,0.0,5.0,2.0,2.0,2.0,0.0,6.0,5.0,19.0,0.0,0.0,24.0,3.0,27.0,6.0,0.0,36.0,1.0,0.0,1.0,0.0,2.0,1381.0
Seminole,Precinct 1,1292.0,1.0,4.0,0.0,0.0,5.0,1.0,2.0,2.0,0.0,5.0,99.0,161.0,30.0,0.0,290.0,0.0,1.0,0.0,0.0,1.0,5.0,10.0,3.0,0.0,18.0,0.0,1.0,0.0,0.0,1.0,1.0,7.0,0.0,0.0,8.0,21.0,41.0,8.0,0.0,70.0,8.0,9.0,4.0,0.0,21.0,3.0,7.0,2.0,0.0,12.0,0.0,5.0,4.0,0.0,9.0,3.0,10.0,5.0,0.0,18.0,101.0,158.0,32.0,0.0,291.0,3.0,3.0,2.0,0.0,8.0,1.0,4.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,3.0,2.0,7.0,0.0,0.0,9.0,8.0,37.0,22.0,0.0,67.0,0.0,6.0,2.0,0.0,8.0,849.0
Seminole,Precinct 2,1122.0,4.0,2.0,0.0,0.0,6.0,1.0,1.0,3.0,0.0,5.0,39.0,166.0,28.0,0.0,233.0,0.0,1.0,0.0,0.0,1.0,3.0,15.0,1.0,0.0,19.0,1.0,3.0,0.0,0.0,4.0,4.0,4.0,1.0,0.0,9.0,11.0,48.0,2.0,0.0,61.0,2.0,8.0,2.0,0.0,12.0,1.0,3.0,2.0,0.0,6.0,1.0,11.0,2.0,0.0,14.0,8.0,16.0,3.0,0.0,27.0,45.0,128.0,24.0,0.0,197.0,1.0,4.0,0.0,0.0,5.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,2.0,1.0,4.0,0.0,0.0,5.0,7.0,4.0,1.0,0.0,12.0,12.0,46.0,33.0,0.0,91.0,1.0,8.0,2.0,0.0,11.0,722.0
Seminole,Precinct 3,1174.0,1.0,3.0,2.0,0.0,6.0,2.0,1.0,0.0,0.0,3.0,23.0,29.0,5.0,0.0,57.0,0.0,1.0,0.0,0.0,1.0,2.0,4.0,1.0,0.0,7.0,1.0,2.0,2.0,0.0,5.0,3.0,3.0,0.0,0.0,6.0,45.0,90.0,15.0,0.0,150.0,9.0,24.0,4.0,0.0,37.0,2.0,5.0,0.0,0.0,7.0,18.0,24.0,4.0,0.0,46.0,12.0,19.0,3.0,0.0,34.0,9.0,15.0,1.0,0.0,25.0,5.0,9.0,1.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,4.0,0.0,1.0,0.0,0.0,1.0,25.0,105.0,53.0,0.0,183.0,4.0,3.0,2.0,0.0,9.0,598.0
Seminole,Precinct 4,1121.0,1.0,1.0,0.0,0.0,2.0,3.0,3.0,1.0,0.0,7.0,109.0,159.0,35.0,0.0,303.0,2.0,0.0,0.0,0.0,2.0,9.0,12.0,3.0,0.0,24.0,1.0,0.0,0.0,0.0,1.0,4.0,10.0,1.0,0.0,15.0,14.0,24.0,4.0,0.0,42.0,3.0,4.0,0.0,0.0,7.0,2.0,6.0,0.0,0.0,8.0,3.0,7.0,0.0,0.0,10.0,3.0,10.0,0.0,0.0,13.0,104.0,112.0,17.0,0.0,233.0,2.0,5.0,0.0,0.0,7.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,1.0,7.0,5.0,2.0,0.0,14.0,14.0,19.0,14.0,0.0,47.0,3.0,1.0,1.0,0.0,5.0,747.0
