County,Precinct,Registered Voters,Marjorie Taylor Greene (Rep)_Election Day Votes,Marjorie Taylor Greene (Rep)_Advanced Voting Votes,Marjorie Taylor Greene (Rep)_Absentee by Mail Votes,Marjorie Taylor Greene (Rep)_Provisional Votes,Marjorie Taylor Greene (Rep)_Choice Total,Kevin Van Ausdal (Dem)_Election Day Votes,Kevin Van Ausdal (Dem)_Advanced Voting Votes,Kevin Van Ausdal (Dem)_Absentee by Mail Votes,Kevin Van Ausdal (Dem)_Provisional Votes,Kevin Van Ausdal (Dem)_Choice Total,Total Votes,"Earl L. """"Buddy"""" Carter (I) (Rep)_Election Day Votes","Earl L. """"Buddy"""" Carter (I) (Rep)_Advanced Voting Votes","Earl L. """"Buddy"""" Carter (I) (Rep)_Absentee by Mail Votes","Earl L. """"Buddy"""" Carter (I) (Rep)_Provisional Votes","Earl L. """"Buddy"""" Carter (I) (Rep)_Choice Total",Joyce Marie Griggs (Dem)_Election Day Votes,Joyce Marie Griggs (Dem)_Advanced Voting Votes,Joyce Marie Griggs (Dem)_Absentee by Mail Votes,Joyce Marie Griggs (Dem)_Provisional Votes,Joyce Marie Griggs (Dem)_Choice Total,Becky E. Hites (Rep)_Election Day Votes,Becky E. Hites (Rep)_Advanced Voting Votes,Becky E. Hites (Rep)_Absentee by Mail Votes,Becky E. Hites (Rep)_Provisional Votes,Becky E. Hites (Rep)_Choice Total,David Scott (I) (Dem)_Election Day Votes,David Scott (I) (Dem)_Advanced Voting Votes,David Scott (I) (Dem)_Absentee by Mail Votes,David Scott (I) (Dem)_Provisional Votes,David Scott (I) (Dem)_Choice Total,Barry Loudermilk (I) (Rep)_Election Day Votes,Barry Loudermilk (I) (Rep)_Advanced Voting Votes,Barry Loudermilk (I) (Rep)_Absentee by Mail Votes,Barry Loudermilk (I) (Rep)_Provisional Votes,Barry Loudermilk (I) (Rep)_Choice Total,Dana Barrett (Dem)_Election Day Votes,Dana Barrett (Dem)_Advanced Voting Votes,Dana Barrett (Dem)_Absentee by Mail Votes,Dana Barrett (Dem)_Provisional Votes,Dana Barrett (Dem)_Choice Total,Rick W. Allen (I) (Rep)_Election Day Votes,Rick W. Allen (I) (Rep)_Advanced Voting Votes,Rick W. Allen (I) (Rep)_Absentee by Mail Votes,Rick W. Allen (I) (Rep)_Provisional Votes,Rick W. Allen (I) (Rep)_Choice Total,Liz Johnson (Dem)_Election Day Votes,Liz Johnson (Dem)_Advanced Voting Votes,Liz Johnson (Dem)_Absentee by Mail Votes,Liz Johnson (Dem)_Provisional Votes,Liz Johnson (Dem)_Choice Total,Jody Hice (I) (Rep)_Election Day Votes,Jody Hice (I) (Rep)_Advanced Voting Votes,Jody Hice (I) (Rep)_Absentee by Mail Votes,Jody Hice (I) (Rep)_Provisional Votes,Jody Hice (I) (Rep)_Choice Total,Tabitha Johnson-Green (Dem)_Election Day Votes,Tabitha Johnson-Green (Dem)_Advanced Voting Votes,Tabitha Johnson-Green (Dem)_Absentee by Mail Votes,Tabitha Johnson-Green (Dem)_Provisional Votes,Tabitha Johnson-Green (Dem)_Choice Total
Walton,Between,4925.0,,,,,,,,,,,3592.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319.0,2111.0,498.0,0.0,2928.0,53.0,358.0,253.0,0.0,664.0
Walton,Walnut Grove,2661.0,,,,,,,,,,,1903.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,497.0,925.0,206.0,0.0,1628.0,36.0,138.0,101.0,0.0,275.0
Walton,Loganville North,5225.0,,,,,,,,,,,3522.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,499.0,1573.0,489.0,0.0,2561.0,145.0,507.0,309.0,0.0,961.0
Walton,Social Circle,4604.0,,,,,,,,,,,3241.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,723.0,1283.0,341.0,0.0,2347.0,210.0,374.0,310.0,0.0,894.0
Walton,South Monroe,3910.0,,,,,,,,,,,2518.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268.0,1201.0,330.0,0.0,1799.0,100.0,406.0,213.0,0.0,719.0
Walton,North Monroe,4818.0,,,,,,,,,,,2785.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,784.0,242.0,0.0,1327.0,286.0,677.0,495.0,0.0,1458.0
Walton,Loganville South,3768.0,,,,,,,,,,,2613.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332.0,1097.0,397.0,0.0,1826.0,160.0,383.0,244.0,0.0,787.0
Walton,West Walton,4219.0,,,,,,,,,,,3254.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,552.0,1590.0,448.0,0.0,2590.0,103.0,358.0,203.0,0.0,664.0
Walton,Broken Arrow,4380.0,,,,,,,,,,,3200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,584.0,1662.0,399.0,0.0,2645.0,62.0,278.0,215.0,0.0,555.0
Walton,Bay Creek,3401.0,,,,,,,,,,,2560.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349.0,1397.0,352.0,0.0,2098.0,57.0,235.0,170.0,0.0,462.0
Walton,E Monroe,4119.0,,,,,,,,,,,2272.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341.0,815.0,222.0,0.0,1378.0,212.0,439.0,243.0,0.0,894.0
Walton,W Monroe,2027.0,,,,,,,,,,,1587.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243.0,849.0,208.0,0.0,1300.0,43.0,151.0,93.0,0.0,287.0
Walton,Tara,4050.0,,,,,,,,,,,2977.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279.0,1067.0,291.0,0.0,1637.0,163.0,810.0,367.0,0.0,1340.0
Walton,Mountain,1657.0,,,,,,,,,,,1194.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,275.0,588.0,158.0,0.0,1021.0,41.0,78.0,54.0,0.0,173.0
Walton,Jersey,1970.0,,,,,,,,,,,1564.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,657.0,590.0,172.0,0.0,1419.0,35.0,62.0,48.0,0.0,145.0
Walton,Blasingame,1115.0,,,,,,,,,,,915.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,398.0,316.0,97.0,0.0,811.0,30.0,35.0,39.0,0.0,104.0
Walton,Good Hope,2149.0,,,,,,,,,,,1658.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,633.0,643.0,165.0,0.0,1441.0,46.0,98.0,73.0,0.0,217.0
Candler,Jack Strickland Comm Center,6300.0,,,,,,,,,,,4320.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1599.0,1153.0,393.0,0.0,3145.0,489.0,335.0,350.0,1.0,1175.0,,,,,,,,,,
Screven,Sylvania,0.0,,,,,,,,,,,797.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.0,269.0,101.0,0.0,444.0,60.0,176.0,116.0,1.0,353.0,,,,,,,,,,
Screven,Hunters,0.0,,,,,,,,,,,347.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.0,99.0,30.0,8.0,225.0,25.0,49.0,47.0,1.0,122.0,,,,,,,,,,
Screven,Newington,0.0,,,,,,,,,,,744.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227.0,228.0,51.0,0.0,506.0,72.0,104.0,62.0,0.0,238.0,,,,,,,,,,
Screven,Jenk Hill Fire Sta,0.0,,,,,,,,,,,775.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.0,235.0,60.0,1.0,392.0,78.0,204.0,101.0,0.0,383.0,,,,,,,,,,
Screven,Rocky Ford,0.0,,,,,,,,,,,372.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.0,138.0,44.0,0.0,295.0,18.0,31.0,28.0,0.0,77.0,,,,,,,,,,
Screven,Bay Branch,0.0,,,,,,,,,,,698.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198.0,351.0,65.0,1.0,615.0,14.0,49.0,20.0,0.0,83.0,,,,,,,,,,
Screven,Hiltonia,0.0,,,,,,,,,,,595.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.0,210.0,26.0,0.0,327.0,76.0,115.0,77.0,0.0,268.0,,,,,,,,,,
Screven,Screven Rec Dept,0.0,,,,,,,,,,,272.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.0,75.0,15.0,0.0,123.0,37.0,60.0,49.0,3.0,149.0,,,,,,,,,,
Screven,Greenhill Church,0.0,,,,,,,,,,,620.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.0,265.0,53.0,0.0,483.0,38.0,56.0,43.0,0.0,137.0,,,,,,,,,,
Screven,Sr Citizens Center,0.0,,,,,,,,,,,774.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.0,175.0,59.0,0.0,285.0,119.0,251.0,119.0,0.0,489.0,,,,,,,,,,
Screven,Jackson Fire Station,0.0,,,,,,,,,,,288.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.0,83.0,25.0,0.0,216.0,15.0,20.0,37.0,0.0,72.0,,,,,,,,,,
Screven,Cooperville Fire Station,0.0,,,,,,,,,,,183.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,29.0,10.0,1.0,60.0,16.0,65.0,40.0,2.0,123.0,,,,,,,,,,
Clarke,1B,3645.0,,,,,,,,,,,2477.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154.0,431.0,276.0,3.0,864.0,186.0,711.0,716.0,0.0,1613.0
Clarke,1C,2242.0,,,,,,,,,,,1818.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161.0,290.0,175.0,0.0,626.0,129.0,512.0,551.0,0.0,1192.0
Clarke,1D,2830.0,,,,,,,,,,,2291.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202.0,387.0,313.0,1.0,903.0,137.0,551.0,700.0,0.0,1388.0
Clarke,2B,5136.0,,,,,,,,,,,2609.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.0,161.0,67.0,1.0,350.0,416.0,1106.0,733.0,4.0,2259.0
Clarke,3A,2938.0,,,,,,,,,,,1461.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.0,100.0,47.0,1.0,200.0,252.0,569.0,436.0,4.0,1261.0
Clarke,3B,4122.0,,,,,,,,,,,2232.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.0,258.0,87.0,1.0,480.0,244.0,948.0,557.0,3.0,1752.0
Clarke,4A,2072.0,,,,,,,,,,,1307.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.0,200.0,83.0,0.0,364.0,170.0,448.0,324.0,1.0,943.0
Clarke,4B,4096.0,,,,,,,,,,,2702.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234.0,468.0,167.0,1.0,870.0,240.0,973.0,618.0,1.0,1832.0
Clarke,5A,3007.0,,,,,,,,,,,2308.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.0,385.0,221.0,1.0,721.0,175.0,823.0,589.0,0.0,1587.0
Clarke,5B,3030.0,,,,,,,,,,,2121.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139.0,284.0,212.0,1.0,636.0,236.0,631.0,618.0,0.0,1485.0
Clarke,5C,2053.0,,,,,,,,,,,1581.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.0,85.0,48.0,0.0,195.0,128.0,784.0,473.0,1.0,1386.0
Clarke,6A,3780.0,,,,,,,,,,,2644.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.0,658.0,376.0,1.0,1256.0,187.0,598.0,600.0,3.0,1388.0
Clarke,6B,3865.0,,,,,,,,,,,2682.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186.0,471.0,344.0,0.0,1001.0,220.0,707.0,753.0,1.0,1681.0
Clarke,6C,3129.0,,,,,,,,,,,2255.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214.0,482.0,296.0,0.0,992.0,148.0,542.0,573.0,0.0,1263.0
Clarke,6D,1701.0,,,,,,,,,,,1275.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.0,155.0,82.0,0.0,347.0,110.0,444.0,374.0,0.0,928.0
Clarke,7A,2968.0,,,,,,,,,,,2136.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.0,418.0,274.0,1.0,867.0,171.0,545.0,553.0,0.0,1269.0
Clarke,7B,3166.0,,,,,,,,,,,2176.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141.0,469.0,252.0,0.0,862.0,146.0,588.0,578.0,2.0,1314.0
Clarke,7C,2733.0,,,,,,,,,,,2024.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185.0,375.0,219.0,2.0,781.0,153.0,581.0,509.0,0.0,1243.0
Clarke,8A,3319.0,,,,,,,,,,,2137.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.0,278.0,233.0,0.0,644.0,189.0,633.0,669.0,2.0,1493.0
Clarke,8B,2317.0,,,,,,,,,,,1495.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.0,182.0,152.0,0.0,450.0,175.0,429.0,441.0,0.0,1045.0
Clarke,8C,3910.0,,,,,,,,,,,2487.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177.0,352.0,198.0,1.0,728.0,270.0,782.0,704.0,3.0,1759.0
Echols,Statenville,2156.0,,,,,,,,,,,1378.0,209.0,900.0,120.0,0.0,1229.0,31.0,88.0,30.0,0.0,149.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dade,South Dade,969.0,189.0,280.0,49.0,0.0,518.0,24.0,64.0,28.0,0.0,116.0,634.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dade,New Salem,1255.0,267.0,346.0,96.0,1.0,710.0,43.0,87.0,62.0,0.0,192.0,902.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dade,Davis,2012.0,408.0,673.0,86.0,1.0,1168.0,36.0,56.0,22.0,0.0,114.0,1282.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dade,New Home,711.0,206.0,145.0,50.0,0.0,401.0,22.0,20.0,18.0,1.0,61.0,462.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dade,West Brow,1237.0,272.0,266.0,85.0,0.0,623.0,46.0,78.0,49.0,0.0,173.0,796.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dade,Trenton,3573.0,321.0,1059.0,168.0,3.0,1551.0,42.0,187.0,67.0,0.0,296.0,1847.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dade,North Dade,1903.0,277.0,550.0,94.0,1.0,922.0,40.0,146.0,84.0,0.0,270.0,1192.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Long,Beards Creek,1539.0,,,,,,,,,,,831.0,215.0,257.0,53.0,1.0,526.0,82.0,133.0,89.0,1.0,305.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Long,Rye Patch/Oak Dale,3131.0,,,,,,,,,,,1641.0,342.0,646.0,91.0,5.0,1084.0,73.0,344.0,140.0,0.0,557.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Long,South Ludowici,1392.0,,,,,,,,,,,645.0,92.0,208.0,27.0,0.0,327.0,66.0,168.0,81.0,3.0,318.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Long,North Ludowici,2281.0,,,,,,,,,,,1151.0,165.0,395.0,65.0,2.0,627.0,95.0,316.0,112.0,1.0,524.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Long,Tibet,920.0,,,,,,,,,,,536.0,154.0,267.0,30.0,0.0,451.0,19.0,51.0,15.0,0.0,85.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Long,Alma Flournoy,298.0,,,,,,,,,,,205.0,67.0,99.0,9.0,1.0,176.0,4.0,10.0,14.0,1.0,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Long,Faith Baptist Annex,909.0,,,,,,,,,,,481.0,96.0,238.0,29.0,0.0,363.0,14.0,74.0,29.0,1.0,118.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Butts,Butts County Admin Bldg,17154.0,,,,,,,,,,,11430.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,806.0,6367.0,1144.0,2.0,8319.0,368.0,1822.0,920.0,1.0,3111.0
Charlton,Folkston,2420.0,,,,,,,,,,,1477.0,144.0,478.0,105.0,0.0,727.0,160.0,389.0,201.0,0.0,750.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Charlton,GA Bend,509.0,,,,,,,,,,,335.0,220.0,54.0,40.0,0.0,314.0,6.0,12.0,3.0,0.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Charlton,St George,661.0,,,,,,,,,,,415.0,220.0,127.0,49.0,1.0,397.0,5.0,4.0,9.0,0.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Charlton,American Legion,748.0,,,,,,,,,,,582.0,132.0,347.0,61.0,0.0,540.0,7.0,17.0,18.0,0.0,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Charlton,Homeland,864.0,,,,,,,,,,,585.0,150.0,320.0,53.0,0.0,523.0,20.0,29.0,13.0,0.0,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Charlton,Folkston Fire,767.0,,,,,,,,,,,533.0,75.0,346.0,55.0,0.0,476.0,2.0,38.0,17.0,0.0,57.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Charlton,Racepond,266.0,,,,,,,,,,,206.0,67.0,101.0,16.0,1.0,185.0,2.0,12.0,7.0,0.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Charlton,Winokur,317.0,,,,,,,,,,,212.0,83.0,90.0,24.0,0.0,197.0,6.0,4.0,5.0,0.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Paulding,Burnt Hickory Park,6242.0,626.0,2782.0,609.0,4.0,4021.0,107.0,476.0,276.0,2.0,861.0,4882.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Paulding,Crossroads Library,3662.0,314.0,1485.0,423.0,1.0,2223.0,92.0,409.0,324.0,1.0,826.0,3049.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Paulding,Shelton Elementary,5095.0,473.0,1635.0,431.0,3.0,2542.0,162.0,762.0,450.0,0.0,1374.0,3916.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Paulding,Russom Elementary,8243.0,707.0,2767.0,998.0,5.0,4477.0,204.0,1003.0,880.0,2.0,2089.0,6566.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Paulding,Paulding Sr Center,5972.0,507.0,1817.0,424.0,6.0,2754.0,204.0,857.0,528.0,3.0,1592.0,4346.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Paulding,Legacy Bapt Church,4443.0,319.0,1087.0,441.0,2.0,1849.0,144.0,590.0,437.0,3.0,1174.0,3023.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Paulding,Watson Govt Cmplx,10774.0,662.0,2726.0,818.0,8.0,4214.0,375.0,1562.0,980.0,3.0,2920.0,7134.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Paulding,West Ridge Church,11546.0,1032.0,3643.0,1180.0,3.0,5858.0,322.0,1265.0,953.0,1.0,2541.0,8399.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Paulding,Events Place,4923.0,240.0,770.0,305.0,3.0,1318.0,238.0,1125.0,747.0,3.0,2113.0,3431.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Paulding,Poplar Sprgs Bapt Church,4825.0,273.0,937.0,288.0,0.0,1498.0,238.0,990.0,569.0,1.0,1798.0,3296.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Paulding,D Wright Innovation Ctr,7137.0,508.0,2212.0,382.0,2.0,3104.0,241.0,1056.0,604.0,1.0,1902.0,5006.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Paulding,Nebo Elem School,10070.0,1090.0,3274.0,782.0,4.0,5150.0,285.0,921.0,669.0,6.0,1881.0,7031.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Paulding,White Oak Park,5833.0,500.0,1653.0,416.0,6.0,2575.0,215.0,725.0,474.0,3.0,1417.0,3992.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Paulding,Mulberry Rock Park,5911.0,705.0,2315.0,572.0,4.0,3596.0,108.0,377.0,265.0,1.0,751.0,4347.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Paulding,Beulahland Baptist Church,2547.0,367.0,892.0,186.0,3.0,1448.0,57.0,198.0,137.0,0.0,392.0,1840.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Paulding,Paulding County Airport,4132.0,529.0,1330.0,322.0,2.0,2183.0,121.0,320.0,239.0,2.0,682.0,2865.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Paulding,Picketts Mill Baptist Church,2748.0,303.0,966.0,273.0,0.0,1542.0,63.0,279.0,255.0,1.0,598.0,2140.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Paulding,Taylor Farm Park,2761.0,172.0,769.0,290.0,0.0,1231.0,98.0,407.0,200.0,0.0,705.0,1936.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Paulding,Dobbins Middle School,8081.0,413.0,2025.0,505.0,2.0,2945.0,343.0,1563.0,969.0,2.0,2877.0,5822.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Taliaferro,Sharon,253.0,,,,,,,,,,,174.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.0,30.0,6.0,0.0,74.0,29.0,30.0,41.0,0.0,100.0
Taliaferro,Crawfordville,992.0,,,,,,,,,,,687.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,169.0,56.0,0.0,289.0,61.0,167.0,170.0,0.0,398.0
Gordon,Sugar Valley,1471.0,409.0,351.0,89.0,1.0,850.0,40.0,43.0,41.0,0.0,124.0,974.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gordon,Plainville,2044.0,515.0,446.0,125.0,3.0,1089.0,56.0,58.0,67.0,0.0,181.0,1270.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gordon,Sonoraville,5380.0,1107.0,1642.0,366.0,2.0,3117.0,138.0,221.0,153.0,0.0,512.0,3629.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gordon,Pine Chapel,1071.0,311.0,255.0,55.0,0.0,621.0,21.0,27.0,37.0,0.0,85.0,706.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gordon,Oostanaula,667.0,207.0,111.0,65.0,0.0,383.0,27.0,28.0,28.0,0.0,83.0,466.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gordon,Oakman,1439.0,423.0,242.0,86.0,0.0,751.0,35.0,42.0,46.0,0.0,123.0,874.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gordon,Gordon County,6423.0,804.0,1846.0,450.0,2.0,3102.0,172.0,374.0,225.0,0.0,771.0,3873.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gordon,Calhoun City,9532.0,903.0,2511.0,611.0,2.0,4027.0,353.0,801.0,505.0,0.0,1659.0,5686.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gordon,Lily Pond,1914.0,351.0,565.0,141.0,0.0,1057.0,43.0,79.0,80.0,0.0,202.0,1259.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gordon,Fairmount,1991.0,660.0,348.0,164.0,2.0,1174.0,64.0,43.0,53.0,0.0,160.0,1334.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gordon,Red Bud,2965.0,616.0,857.0,144.0,1.0,1618.0,87.0,151.0,97.0,0.0,335.0,1953.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gordon,Resaca,1532.0,385.0,322.0,111.0,1.0,819.0,45.0,49.0,33.0,0.0,127.0,946.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tattnall,Cobbtown,761.0,,,,,,,,,,,524.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209.0,159.0,69.0,0.0,437.0,35.0,26.0,26.0,0.0,87.0,,,,,,,,,,
Tattnall,Shiloh,1111.0,,,,,,,,,,,538.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.0,232.0,50.0,0.0,374.0,26.0,97.0,41.0,0.0,164.0,,,,,,,,,,
Tattnall,Collins,1482.0,,,,,,,,,,,973.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193.0,488.0,97.0,0.0,778.0,29.0,106.0,60.0,0.0,195.0,,,,,,,,,,
